"","adrenal.gland","colon","esophagus","kidney","liver","lung","ovary","pancreas","prostate","testis","spleen","stomach","heart"
"ENSG00000162851",5.95840317443813,NA,NA,5.49885678330056,5.6956167810765,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000170445",6.87331235006181,7.11990874006042,6.4338117967237,6.5897882195118,NA,6.63204670705339,6.90820672422803,6.84771970016776,6.49685727656964,6.82700273150079,6.96411839178101,7.20078775392829,NA
"ENSG00000070214",5.73356522389148,6.59897302918244,5.67990164264266,NA,6.86920750930226,6.0381941425917,NA,NA,NA,5.17171635446446,4.69290225456426,6.68994050885609,NA
"ENSG00000164305",5.64266233144204,6.60704670299197,6.61227997147231,5.89251584329547,NA,NA,NA,NA,NA,NA,6.54914591374668,6.58757197148038,NA
"ENSG00000026508",6.32575367267875,7.23255687849172,7.50350727022933,5.65866309101322,6.67221848883636,7.3664588268516,NA,6.91907707829561,7.15753067786121,5.91386486963578,7.0141264064362,7.64592416971132,NA
"ENSG00000161203",7.39890172792845,7.1116871283728,NA,7.11961858929334,6.79377298911711,7.46827242680337,7.18458076716358,6.60614124579538,6.82310288882934,7.28813972778387,7.56221299399831,6.86742801389806,6.94510483001858
"ENSG00000163453",5.68710962452783,6.22066008203386,NA,6.83890348813254,NA,6.5022522729584,NA,6.47734345563195,7.06298593212641,6.79150577514422,5.33192426289467,NA,NA
"ENSG00000031698",7.27003453410527,7.12555995717485,6.78962993486108,6.66864852307432,7.68953407847989,6.57520116675233,7.31112103846039,7.28542708958616,7.13974359921578,7.05837521193575,6.53267676124763,7.38859445149261,6.40153090801007
"ENSG00000119661",NA,NA,NA,NA,NA,NA,5.81344956845734,NA,NA,NA,NA,NA,NA
"ENSG00000130489",5.81693487086848,6.43767561095212,NA,6.22809118399563,NA,6.12523791401485,5.33490796207516,NA,NA,4.97343887523204,NA,5.35908477310151,6.53843205113064
"ENSG00000107438",6.15081073795497,7.69338279050421,7.34650740540215,6.46098754011299,6.69552871520074,7.75321018259599,6.03608885473873,7.09670817007835,7.3334105442994,6.99240136488575,7.63878007243282,7.57826530502054,8.06678522451522
"ENSG00000108064",6.51819371413806,6.52392358580383,NA,7.23188098932486,6.63275752952862,6.81869571201166,6.52611207743078,6.60064515571689,7.05687735033797,7.08834420925243,NA,5.54408718644408,7.24203015474845
"ENSG00000149182",6.04242765709035,6.32677186024102,NA,NA,NA,NA,NA,5.98243520668513,NA,NA,6.18140655596519,5.26257594141464,5.77441824023867
"ENSG00000165629",8.21030914015396,7.67869758370742,7.60424028091274,8.62496746047944,8.11468926258512,7.9787528499216,6.58513184124803,7.83720356380343,8.32907195494175,7.7132019153518,6.85973917409623,7.15205895470769,8.92009446547644
"ENSG00000142875",5.06699293836507,6.87306708300438,6.8285314785944,5.94557591548847,NA,NA,NA,NA,7.27610202326127,6.81555115907509,6.96745134886215,6.69707488519211,NA
"ENSG00000100347",7.26707781674043,6.64719965689224,6.375801482173,6.71988750446855,6.34534925406841,6.8741808399988,5.8898463778428,6.50021889759292,6.57828024890933,6.75679045724111,NA,NA,8.14950120037471
"ENSG00000160796",NA,4.97773411124722,5.70984726021768,NA,NA,NA,NA,NA,NA,NA,5.46480887179883,5.86981881491761,NA
"ENSG00000104946",6.19167411032403,5.76963759543036,NA,5.57862219402655,5.92014607030486,NA,5.94207854183242,6.4203585519313,6.34538669813383,6.06523241406342,6.2275278501304,6.06262667014267,6.64511963041164
"ENSG00000043093",5.92091779498082,6.27217601392403,6.66774384993911,6.26916029404142,NA,NA,6.43265553027664,5.96745702239057,6.08342114405488,6.11227285137881,6.5646751425376,6.56958929970539,NA
"ENSG00000166147",7.04243714066897,7.77488641487764,6.51635375940221,5.28144359579129,6.42974811676382,7.78465489037925,6.86025111527163,8.3003554717508,8.20898642451434,7.20197263202147,5.10583401140297,4.64102598286957,7.89539733232208
"ENSG00000119681",NA,5.71464893193964,NA,NA,NA,7.10558573443275,6.38497220357907,6.4006504615279,5.85679387941953,6.69282385823697,NA,5.17708249828344,NA
"ENSG00000167186",NA,6.34925066755058,6.04325511432035,6.6964166532659,5.89111096025842,5.59263612993312,NA,NA,5.70517903762075,5.71637841635079,NA,6.17868307933479,7.64797090049989
"ENSG00000198763",6.34682222839354,NA,6.67460128271308,NA,7.037379880296,NA,NA,NA,6.16596683058017,NA,NA,NA,7.6940681551112
"ENSG00000130150",5.16943929897894,5.4588251786346,NA,NA,NA,NA,NA,NA,NA,5.80214115008235,5.45968378241317,5.26563160705913,NA
"ENSG00000163161",4.68901567802065,4.43267457972671,NA,NA,NA,NA,5.07113403100457,NA,NA,5.12603582643177,NA,NA,NA
"ENSG00000168724",4.73811434087902,5.78273269302677,NA,NA,NA,NA,5.51176460304178,NA,NA,NA,NA,NA,NA
"ENSG00000197249",8.64972035037829,8.94439477983355,9.47010385650848,9.06068386930559,8.8335976741843,9.23130004351276,9.06013973355878,8.72387579362131,9.288757242461,9.03354239502459,8.72647940245055,9.26471325067124,9.07056367984103
"ENSG00000066084",4.70860550961377,5.45365869542969,NA,NA,5.67197877852986,NA,NA,NA,NA,NA,5.63700079794418,NA,NA
"ENSG00000139178",NA,5.70841546447126,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38453138344801,NA
"ENSG00000178538",NA,NA,NA,6.06237193234312,NA,NA,NA,NA,NA,NA,NA,6.20815799445144,NA
"ENSG00000215018",5.85093403600221,6.51775738576586,NA,NA,NA,NA,NA,NA,6.88182122297637,NA,NA,NA,NA
"ENSG00000175768",5.75771479933284,NA,NA,NA,6.63155707419073,NA,NA,NA,NA,NA,NA,NA,6.72386281862552
"ENSG00000135766",NA,5.6014813257015,NA,NA,NA,NA,5.65445991327917,NA,NA,5.4534350139438,NA,NA,5.98883313499024
"ENSG00000074800",8.42942044940498,8.57915198167862,9.18681461102992,8.92198068228105,8.63390566429909,8.34606823593302,8.68157472471336,8.31594706660198,8.78759341333596,8.90871378727043,8.97606639936864,8.66909530840445,8.6878690149534
"ENSG00000131711",6.62719984172079,6.50408157540053,6.38772699788372,NA,NA,4.84915213084414,6.18395634246475,NA,7.03960408851883,6.52296868597596,NA,5.9022524636964,4.95360804908791
"ENSG00000125772",NA,NA,NA,NA,NA,NA,5.50507932231288,NA,NA,NA,NA,5.11811160069599,NA
"ENSG00000140365",6.34260295306736,6.4212709643787,6.64304989487154,6.63201655271749,NA,5.46258074058756,5.84761915318195,6.13971288635305,5.72756304140475,6.08472621081683,6.18821012736921,5.95906211597088,NA
"ENSG00000156467",7.25590677243476,7.90448679716445,NA,7.61753506452897,7.39676417800634,7.39044316477859,6.88740056039145,7.16208648943884,7.18865119126863,6.85640406158301,NA,NA,8.66316995868465
"ENSG00000159023",5.96265861761918,6.00176509235862,NA,5.63484319740204,NA,6.5307284783616,5.2257924872833,5.64786702757503,5.8371741873387,5.58206276125818,6.40274863654523,5.65404416805168,5.35148681332683
"ENSG00000164051",6.47608935160905,5.86221476854409,NA,5.92076844166503,6.07828707117361,NA,NA,NA,NA,NA,NA,5.8946882572197,NA
"ENSG00000166165",7.32833323073701,8.77442665492812,8.51619510367078,7.93684924621902,NA,7.29622536266186,7.02047490540833,7.06388393106855,9.10250755291712,8.24914463117009,7.33214799148994,8.66009902861067,8.62004463249478
"ENSG00000145649",NA,NA,NA,NA,NA,6.53125442754544,NA,NA,NA,NA,7.24070203913483,5.78942482309846,NA
"ENSG00000100225",NA,6.40940122898911,NA,NA,NA,NA,NA,NA,NA,NA,6.36888994110441,NA,NA
"ENSG00000108784",6.16401123328161,5.09620822799499,NA,NA,6.08516615099356,NA,4.91920419229803,NA,5.27701588528024,NA,6.494991768667,5.97272311620472,NA
"ENSG00000196776",6.66033374724786,6.72548545170175,7.02690889176583,NA,7.55856658694411,7.42466982807233,6.55843145713063,6.40502515571794,6.95147586928858,7.01254457781308,7.18766454753376,6.89600233882518,5.50121212762943
"ENSG00000103197",5.07811966752265,5.2307037220811,NA,NA,NA,NA,4.53165329989081,NA,NA,NA,NA,4.73933011652501,NA
"ENSG00000076716",NA,6.2115660526648,NA,NA,NA,6.03084933418275,NA,NA,6.477312229624,6.19003882366294,NA,5.18568454716641,NA
"ENSG00000185305",NA,6.09094324148204,NA,NA,NA,5.75873869685516,5.81953500959197,NA,NA,NA,NA,5.5689878643205,NA
"ENSG00000172890",5.84779174761663,5.77340589943535,NA,NA,5.90717046496422,NA,5.66015729373963,5.98800260199743,NA,5.69946496587587,6.03788693497966,6.27048410985354,NA
"ENSG00000144747",NA,5.28355641609744,NA,NA,NA,NA,5.86299930646739,NA,4.76514957350962,NA,NA,4.78655210687974,NA
"ENSG00000064601",7.39114745894579,6.31308188170782,5.89328536410672,7.4200587950006,7.02718491550092,6.7171003358674,6.24664240088423,6.22581865185488,6.16527289469722,6.51862649154882,7.00110151418835,6.36483875881582,6.62890809282609
"ENSG00000029534",5.81721334039531,5.99196275482386,5.697864534385,NA,NA,6.16917643586412,NA,NA,NA,NA,6.40098653278485,4.80478667668996,NA
"ENSG00000067369",5.38860486327645,5.46904434381629,NA,NA,NA,NA,5.37785135690732,NA,5.38219247295796,5.43964101252625,NA,NA,NA
"ENSG00000106052",NA,4.49392153289358,NA,NA,NA,NA,5.33458422864426,NA,NA,NA,NA,NA,NA
"ENSG00000156052",6.53617817696796,6.74864831272378,6.71058302274387,6.16532298205623,NA,7.03970235657485,6.38181126834968,6.38008972774889,7.18777575306251,6.83445619830887,6.96103222370841,6.54654743651252,NA
"ENSG00000172346",5.30822872707369,NA,NA,NA,NA,NA,NA,NA,NA,6.3363668198762,NA,NA,6.19236744416104
"ENSG00000104738",NA,5.53777868470824,NA,NA,NA,NA,5.51576865423536,NA,NA,NA,5.22797822787762,5.907835946213,NA
"ENSG00000006451",7.41382738643877,7.18527261132544,NA,6.98664850094415,6.8383301357194,7.75658158483158,6.83705565321116,7.17797818610068,7.14428913583611,6.8238490794002,6.15098532038427,6.73454289173396,7.22786632487115
"ENSG00000108010",6.95435229359462,6.75779253291886,6.90692531312492,6.01285588930847,6.26839705711605,NA,6.65247079119504,NA,6.05965161863199,6.49208047348611,7.00038188770737,6.96779096367574,6.12767024953242
"ENSG00000106682",6.64976729216597,6.97696710383076,NA,6.76050187951845,6.34088863745422,6.47203977691878,7.20180239149879,7.31761420199597,7.22555707495157,7.20125744228806,6.66537465273383,6.05546573687154,7.16789452841995
"ENSG00000165487",NA,5.46881168432228,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24334493914588,NA
"ENSG00000152642",7.65402635608326,6.9259468370023,7.41772678204548,7.26500437432643,NA,7.06689712697608,6.99720549303091,6.77027578539631,7.61496505097118,7.20059668671215,6.78530222264593,7.23406208240791,8.11370716259419
"ENSG00000156973",6.73728812994469,6.7068540715344,NA,NA,NA,NA,6.87596484732522,NA,6.41312626814971,6.06485165753957,6.09721186856153,6.36082839376322,6.40618181321447
"ENSG00000109113",6.51732334578959,6.11733879002213,6.47774328488483,6.02028473609569,NA,6.29488836912256,6.3589360748868,NA,6.6817920999716,6.56647438407152,NA,6.12119840027171,NA
"ENSG00000107949",NA,5.59877469570495,NA,5.55265981809448,NA,NA,5.95737782115587,NA,5.18875702251836,5.76046442579823,6.04502159534878,6.27802327022539,NA
"ENSG00000162076",NA,6.00222153799024,NA,NA,NA,NA,NA,NA,NA,5.69472760846568,NA,NA,NA
"ENSG00000100941",6.10472604410997,5.7452887927167,NA,NA,5.79631218075598,5.79114762201869,6.22299636781706,6.18167665485149,5.31463747063372,6.47973644358136,5.0179473734258,NA,NA
"ENSG00000170458",6.55249168529698,6.91209314707186,6.65221717285634,6.19116899901697,6.21709808623997,7.21559067886425,6.51965935437955,6.09213167836443,6.7126336925522,6.41088902816347,6.59286410542222,6.69221231197427,5.97304409639645
"ENSG00000183576",NA,5.14670042458185,NA,5.51746835339217,NA,NA,6.25029064344751,6.1961117139478,5.65944853261863,NA,NA,5.62923936207074,NA
"ENSG00000104695",6.01161272921942,6.15642119642806,NA,7.59193517361557,NA,7.57732261474296,5.14549396479898,NA,6.56230140721232,7.51269746570204,6.12438933845132,NA,5.99842039350427
"ENSG00000163618",5.72503726568087,NA,NA,NA,NA,NA,NA,6.57025835543387,NA,5.46222035756637,NA,4.61525178007679,5.54804215141269
"ENSG00000114209",6.27890253810346,6.60718274847389,6.74380317986129,6.81360546481616,6.31194808586223,7.28771053104768,6.70893909284383,6.76577817618792,7.0487276942145,6.51081332234499,7.21357428453247,6.85992729736288,6.87719418576025
"ENSG00000156482",7.62943598771774,7.6233306692459,NA,7.43916292814205,8.03970215352314,7.85282097654526,7.57676333852552,8.59267754965069,7.99594720417579,7.09113032568756,5.40146348251457,NA,7.5039298335821
"ENSG00000179085",7.22422218608465,NA,NA,7.14036340677571,7.63613981592331,NA,6.31797977285762,7.82623554930681,7.27856277410925,NA,NA,NA,7.16379354089903
"ENSG00000116661",6.40976656429474,6.05794437363127,NA,6.07898596322206,NA,NA,5.97605576368542,6.7214420299865,6.58740604765075,NA,NA,NA,NA
"ENSG00000166482",7.375112954905,NA,8.20648232206188,7.08968671341265,NA,8.77038856039818,7.97342324529294,7.84359535459626,8.67903396419289,7.81147315097789,6.21994392145285,7.56923047881007,7.20357482162402
"ENSG00000133816",NA,5.55318441726765,NA,NA,NA,4.79768073908754,5.77953447973337,NA,4.60114094720378,NA,NA,4.55223439309195,NA
"ENSG00000077232",5.67807715438729,NA,NA,NA,NA,NA,6.07312948578903,6.31372312308803,5.49813537666238,6.12180311665433,6.15869547301666,6.6082671686414,NA
"ENSG00000109270",7.01570873319969,6.73556070932699,NA,7.09846905002881,6.91362933088925,6.88244088906181,6.69962300451101,NA,7.01568112915865,6.11586287264344,6.4605722227691,NA,7.19135020523334
"ENSG00000172057",5.17754206065685,NA,NA,NA,NA,NA,6.25039943010909,NA,NA,6.24029997137694,NA,NA,NA
"ENSG00000136153",NA,5.94745743099446,NA,NA,5.85070564150616,6.90580931452446,5.11195349049007,NA,NA,NA,NA,4.92995660246696,6.365018032193
"ENSG00000102763",6.00156534514339,5.32695688174456,NA,NA,6.32318896000564,NA,4.84502680770228,NA,NA,NA,4.0077611438571,5.99010998357531,4.73624401687663
"ENSG00000165271",4.89147055221395,4.84476325582227,NA,NA,NA,NA,NA,NA,5.93184037435098,4.95893140866612,4.50978975016431,4.58338515745068,NA
"ENSG00000233276",7.57046242642627,7.57123872978176,7.87566487550589,7.59740694554324,7.53160449032921,7.80806317824881,7.60130301799507,7.32605932408637,7.72034354817372,7.4644526299712,7.85721505377523,7.38571729259028,7.13440284338422
"ENSG00000088986",NA,7.94263110398572,NA,NA,NA,NA,NA,NA,7.93057594821269,NA,7.36817000218678,NA,6.97160210883504
"ENSG00000138172",NA,NA,6.33704806582187,NA,NA,NA,NA,NA,NA,5.45504510127556,NA,NA,NA
"ENSG00000220205",NA,NA,NA,NA,NA,NA,NA,NA,6.79903277403251,NA,NA,NA,NA
"ENSG00000197894",7.51565087357196,8.13165799074497,8.16537801161268,8.0963710142812,7.90503554033581,7.5024051549475,7.55102972847404,7.60363163414826,8.36886724606812,8.13314227555411,7.82911919003948,7.57151410551752,7.688851257771
"ENSG00000120053",7.53448370688215,7.4859370994058,8.08371520885105,8.20622312501902,8.15117732341686,6.50901532652175,6.50975994831291,6.73285133674203,7.03091618906457,7.19308271867467,7.61919003644217,7.6985108569899,8.88143301106276
"ENSG00000055917",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98773895738912,5.5802897155549,5.08271393584695,NA
"ENSG00000176946",NA,5.95854616361071,NA,6.59144936486553,NA,NA,NA,NA,NA,NA,NA,6.17650771781101,6.75675532304698
"ENSG00000167774",6.59539145136959,6.46411996243459,NA,7.41479891198666,6.66301676257287,6.06619919316941,6.30390048175062,7.12545088186776,6.56004445461134,NA,NA,NA,8.36481612774428
"ENSG00000147862",NA,5.46177890447439,NA,NA,NA,NA,NA,NA,NA,6.2344789804062,NA,NA,NA
"ENSG00000014641",8.85950279117134,8.69625722922278,8.83052725334806,8.8007005770127,8.40721626020702,7.64372653787509,7.7626210812135,8.41417820574041,8.8611096570368,8.33345680982916,8.22302216091304,7.96170317065306,9.02363887954035
"ENSG00000171109",5.20578611691261,NA,5.2798111832824,NA,NA,NA,5.52727933174483,5.93096868856952,4.65049799241564,5.00855440795659,NA,5.7696516831258,5.76636435140054
"ENSG00000066654",6.19077536821477,6.63695511892409,NA,5.72412179561687,5.64071311514913,6.19372679151642,6.60630710236337,5.8999445099344,6.46603415833771,6.82008000856942,5.97428545875146,6.43226457911418,NA
"ENSG00000149806",7.03205777414643,5.77093773060227,NA,7.01384774235165,7.74485012329367,6.31432775140682,6.33223000636119,7.39933163339081,7.28689036325466,6.48287189668728,5.80032411138992,NA,6.67912908086597
"ENSG00000165801",5.37016136667678,4.9549886970708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000124299",7.03544156364171,7.10747340284773,6.81606080861914,7.92938379517393,7.24654885085323,6.92310195602177,6.78896577975112,6.62052667654483,6.54064103262151,6.79162590529727,7.31616314796198,7.08384266846455,6.59264249346108
"ENSG00000100412",8.13852191272575,7.65610675842642,7.86196257070328,7.28785575869152,7.89375861046146,7.51266406008463,7.76270790353878,8.12133457763099,7.86899422851701,7.85302479684622,7.87718419679415,8.10666751780533,9.16653704011671
"ENSG00000166341",NA,4.33016765383533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000057252",7.47161744047726,5.45205474698166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000130517",NA,6.09334615089269,NA,6.38742872527022,NA,NA,NA,NA,6.18514345340482,NA,5.85752650756432,NA,NA
"ENSG00000089820",NA,5.5885622942534,NA,NA,NA,5.3821387832784,5.4999663359291,NA,NA,NA,6.56493694972843,5.56159631424157,NA
"ENSG00000112685",6.25332370076646,5.98799664205341,5.77648989840442,NA,NA,6.37285959718799,6.29920767495542,5.64658458754456,5.61580998843479,6.15821459163703,6.25751320823846,6.33367564201598,NA
"ENSG00000198218",NA,5.27250456133839,NA,NA,NA,NA,5.81284019191298,NA,NA,5.4004643652433,4.68901057662792,NA,NA
"ENSG00000059378",NA,NA,NA,NA,NA,NA,NA,NA,5.5552347836145,5.0243805279711,NA,5.41914159635997,NA
"ENSG00000112306",7.68318936371339,7.91612594661004,7.76925416987733,7.56992760611837,8.18627858856182,7.79003603853576,7.51141001945906,8.54442961143861,8.02273393423391,7.19529977386652,NA,NA,7.70866291029266
"ENSG00000137710",7.97408811421612,6.71304569801704,7.16079303688004,7.49595099216119,7.36651769214465,6.9412965920999,7.55619153372714,7.38472634765148,6.86716119161801,7.73229875707941,6.78699939153627,6.95367288636836,6.95169006651273
"ENSG00000205413",NA,4.82255670121069,NA,NA,NA,NA,NA,NA,NA,NA,5.81929243834102,5.68679909791515,NA
"ENSG00000104611",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91531075430297,NA,5.54244956168407,NA
"ENSG00000171552",NA,NA,NA,6.44412678875663,NA,NA,NA,NA,NA,NA,NA,5.89910460188316,NA
"ENSG00000136699",5.24794872925725,NA,NA,NA,NA,5.96547662639661,5.7403124767913,5.96313752109038,NA,5.61201331783932,NA,5.33585631610563,NA
"ENSG00000117601",7.67798361161899,7.99724868635326,8.29440376435253,7.96375300116768,7.23420348862259,7.92640790836445,8.18591149054604,6.81420569094905,8.09181623243033,8.20098619453544,7.47898108322614,7.78204664258692,7.65904158170385
"ENSG00000224389",7.5652802404776,7.79534842057044,7.36034385436157,7.69523107635898,7.61707122447493,7.67108098848539,6.28325963755311,7.6093224037041,8.05776993244574,7.59376193298816,6.95505542782883,5.63138873409632,NA
"ENSG00000187498",7.15311268395171,7.37086194346147,6.83391987428443,6.66893354229098,7.07800089143405,7.66759686302651,6.18214539857605,7.95073339603337,8.13235588868516,5.84260212690172,NA,3.85888281758598,7.76471184277149
"ENSG00000254505",NA,6.91137009067605,NA,6.77362530865231,NA,6.32996080827706,NA,6.83852340768359,6.97125211223349,6.79319433215628,6.52737040457259,6.41981272346621,NA
"ENSG00000164332",6.29424591135875,NA,NA,6.12120720374295,NA,NA,6.3504029872991,NA,NA,6.49095956204748,6.87224642856361,6.40386687122504,NA
"ENSG00000163807",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27558837925754,NA,NA,NA
"ENSG00000187735",5.80535603739031,6.58674919742362,NA,5.71182679163001,5.5406186397776,NA,6.68097715231221,6.61710143167053,6.09858682030485,6.66098293754637,6.39947272708106,6.47756167785529,NA
"ENSG00000119431",8.02477608269708,6.64411205018177,6.63603760650199,7.8037705952383,7.40616298768834,7.01589909806482,6.60542070551421,6.86604544848084,6.66675351608157,6.16130684929032,6.67900443745755,7.23538247781537,6.22032437579041
"ENSG00000170275",5.9023842496716,NA,NA,NA,NA,NA,5.7011301238913,NA,NA,NA,5.60439807387771,NA,NA
"ENSG00000151327",NA,5.83138800952079,NA,NA,NA,5.77533660513987,NA,NA,NA,NA,NA,5.70795280053559,NA
"ENSG00000213965",6.78266399090755,NA,NA,6.5942271213326,NA,NA,NA,6.14792885828269,NA,NA,6.54200804019857,6.49567848365919,6.51523627155465
"ENSG00000117020",NA,5.29500679383681,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03397865685802,NA
"ENSG00000136875",6.13605434955106,6.24328966746095,NA,NA,5.85753212558859,6.55535981739551,5.45888267899979,5.50061135772333,5.28520717705337,5.68495194801914,5.24272201711084,NA,NA
"ENSG00000114698",6.25256046841473,NA,NA,6.30293238070408,NA,6.65678379322229,6.17435400225296,NA,NA,6.20667393579066,NA,5.5743518557361,NA
"ENSG00000213463",6.21112416805452,6.45560832853164,NA,7.02838848720469,6.2493249245836,6.19108862459092,6.35753546173418,NA,6.51100530579258,5.58856596228541,NA,NA,6.82080747679987
"ENSG00000121390",6.31783859128844,6.72692290923709,NA,5.73542815000561,5.85501526434425,6.61195505678428,6.77408676376587,6.63533812702766,5.833289969213,6.53377120486033,6.8511135570234,6.76245556695403,6.08375276373964
"ENSG00000142541",7.40275988990023,7.531937842743,6.66127917199375,7.34708923029014,7.68810476109435,7.81511673261214,7.35448683896628,7.95909021201487,7.48478613624361,6.94679362650737,NA,NA,6.8650692475589
"ENSG00000111679",6.11809107861073,6.5574611880081,NA,5.53542113657336,6.13112314669169,6.37450815800233,NA,6.2767284641235,NA,NA,7.2161138827795,6.82497057780202,NA
"ENSG00000189143",NA,NA,NA,NA,NA,6.56294650164217,NA,NA,6.36209581485324,NA,NA,NA,NA
"ENSG00000023697",6.72756461921474,6.69626526513892,6.14649919659441,6.66895949939325,6.48958128329785,6.60242041475145,5.88201758260739,6.33875600978112,6.91335093220697,6.24401851971576,6.79221950406269,5.95317058810331,5.72610902544884
"ENSG00000134240",5.18344068003795,7.65760714968715,NA,7.80246421031911,8.82732947511652,NA,7.44868368320618,NA,6.02674325126392,NA,NA,7.35774481919143,7.68450129405557
"ENSG00000110492",6.49078692418476,6.36483366969124,NA,NA,NA,5.9317783229507,6.31181790686542,6.72629497032989,6.19120853198517,6.79968572883925,NA,NA,NA
"ENSG00000175029",NA,6.28831173864734,NA,5.73790226344621,NA,6.14689425785644,NA,NA,6.4047280669495,6.56162160101563,5.99551319982438,5.98874584171513,NA
"ENSG00000120913",6.01987787148847,5.81710679701902,NA,7.17487790132836,NA,7.05801197146664,NA,NA,5.63075321554742,NA,7.31873137086355,NA,NA
"ENSG00000136709",4.70679456632142,NA,NA,NA,NA,NA,5.11094919002892,NA,NA,5.04233520303725,NA,4.19563570395816,NA
"ENSG00000171346",NA,6.21451743089085,7.66833948866163,NA,6.247260623639,6.48205377319915,NA,6.36567667066231,7.12353037843294,NA,NA,NA,NA
"ENSG00000105197",6.82945443850353,6.82231605682994,6.40676669191263,6.63803631350837,5.91424873463678,6.62655011130795,6.55436833439744,NA,6.43168075288806,6.45207165739865,NA,6.46079090153292,6.79717238127429
"ENSG00000144645",NA,NA,NA,NA,NA,NA,5.50419090519133,NA,5.10726531648332,NA,NA,NA,NA
"ENSG00000127481",5.74999325193938,6.03223024968064,4.35446801726822,NA,5.42424280784604,NA,4.98301941893463,NA,NA,5.68222180103611,5.77165009998273,5.69235847263727,NA
"ENSG00000141741",NA,6.56620731601913,NA,6.10654798768632,NA,NA,6.04807943881522,NA,NA,5.59052335862638,6.20904444443639,NA,6.34296156274168
"ENSG00000145692",6.32174337820423,NA,NA,8.83423037997679,8.52015378010443,NA,NA,NA,NA,NA,NA,4.86370123577029,NA
"ENSG00000182552",6.16632976082095,NA,NA,NA,NA,NA,NA,NA,NA,5.84248414193168,NA,5.68568753582513,NA
"ENSG00000163468",7.66219821828289,7.59102089503635,7.39646527592139,7.16310403575985,7.67834436827199,7.55233303143127,7.16678683250577,7.59354161456657,7.70090377064056,6.99427335390274,5.80382365241911,7.10276588108917,7.47523467207975
"ENSG00000183828",5.62734732078822,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94961181529338,NA,NA
"ENSG00000140575",7.51891201421546,7.61915761574699,7.50794338269732,6.0766600873767,7.1985703337636,7.89494472774624,7.25058335871538,7.71986266977215,7.62133960725977,7.49012606917777,7.9069936516151,7.83570205969743,5.48229367859531
"ENSG00000140553",6.29255081384956,6.87898541857279,6.26320694991529,NA,NA,6.19030784016708,6.30314777896982,6.08336909003158,6.82084432903553,6.26302122587834,5.94985460871968,6.49459686051317,NA
"ENSG00000182220",6.08600370561838,5.57270773092987,NA,NA,NA,5.93319361434689,5.66830877776392,NA,NA,4.88685812195076,5.11200448743437,NA,NA
"ENSG00000113282",7.16499196329637,6.46184226414649,NA,6.41907373791775,6.07839883779969,6.49974199331642,6.39195978293021,7.38865313074894,6.39142672599233,6.0271397068015,6.01424268859547,6.46750110071297,6.22068321702636
"ENSG00000173597",NA,7.43310597149726,NA,NA,6.20587400231001,NA,NA,NA,NA,NA,6.03990086688042,7.27885714014485,NA
"ENSG00000103035",7.26446943976995,6.4482843220743,6.66023027824256,7.11290657096139,6.81261021348048,6.78156834060091,6.93580156919189,6.69522901334343,7.08943951931537,7.22447697789223,7.49671782540453,6.97888612310305,7.0873120342341
"ENSG00000243927",6.20977647410323,5.93942316932127,NA,6.43532078479039,NA,NA,5.36995695785091,NA,NA,NA,NA,NA,6.71056489702871
"ENSG00000157020",6.80415313181456,6.67449300692537,6.7128544654307,7.10034624087079,7.26028230682379,7.18858222977232,7.11011887165655,6.92979645612286,7.67183126927645,7.26418930199587,6.82315479337944,6.49426262380293,6.87149783629856
"ENSG00000092010",7.76682972559278,7.41182983242584,8.10637088897807,7.9896180565514,8.05708057657595,8.0232654356152,7.80675689129804,7.41111142989003,7.91134788356578,7.66797794392635,8.49320737240006,7.83757847223423,7.89481340688029
"ENSG00000111271",5.04078161275489,NA,NA,6.64322756053074,NA,NA,NA,NA,NA,NA,NA,5.27602686014281,NA
"ENSG00000164219",5.6441436763635,NA,NA,4.97831847569564,NA,NA,NA,NA,NA,NA,6.84687241056483,6.06062847489644,NA
"ENSG00000100815",5.08144499255835,5.1558216804939,NA,NA,NA,NA,5.03630368074323,NA,NA,NA,5.62485079456783,5.86370123577029,NA
"ENSG00000167136",5.2017926000601,NA,5.76631664785423,NA,NA,4.96551372497537,NA,NA,NA,NA,NA,NA,5.14938741497597
"ENSG00000124571",NA,NA,NA,NA,NA,NA,6.15043396002689,NA,NA,5.83815825860197,NA,5.83127782557374,NA
"ENSG00000120254",5.90458554594308,4.76513581337195,NA,NA,NA,NA,NA,NA,NA,5.71058280122811,5.08654882895173,5.37518361236543,NA
"ENSG00000132334",5.0574768303061,4.78985937658546,NA,NA,NA,NA,NA,NA,NA,NA,5.30525601564955,3.9182538167215,NA
