,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen,colon,lung
ENSG00000164597,5.75140998862392,6.073164021831,6.2390847719211,NA,5.27113203942561,NA,6.78736083990611,5.79800860951712,6.42195611098514,5.35379858877015,6.24320698815505,5.74741534902244
ENSG00000133103,4.90616258295962,5.54155083684762,5.73779957943613,NA,NA,NA,NA,5.88119594831287,6.10666751780533,5.54247914401781,NA,NA
ENSG00000168434,5.53235938625776,5.38216558117765,6.3413279521612,NA,5.18867099855684,NA,NA,5.89646060805299,6.42411607485576,NA,5.33339693368149,NA
ENSG00000213380,5.24360846095936,NA,5.57524848376962,NA,NA,NA,NA,NA,5.95838943521206,NA,NA,NA
ENSG00000111799,6.46492154047153,4.89758675078719,5.99856253072005,6.78205233457106,7.11775978304782,5.2664308089795,6.94550186574098,5.60957854336498,5.53286136060845,4.72012562563861,4.85084710869133,5.28879444071187
ENSG00000187955,6.32833882269953,7.73775887515069,6.27574802681462,7.32900884503618,8.08803329692448,8.0792202954916,8.6285852136389,7.12033657622021,7.30483622683266,7.09477182513363,8.07616404110603,7.20299602097044
ENSG00000204291,5.39686162060231,5.39105849345748,5.80359520191696,6.02610244612934,4.98148980244214,6.68136738669254,6.51305450238271,4.87841301780365,6.24035540943775,4.77733110443713,5.76569497317011,NA
ENSG00000084636,NA,NA,NA,NA,5.4235853496678,NA,4.743409178261,NA,NA,NA,NA,NA
ENSG00000065618,NA,4.75571797818771,NA,NA,5.71195699055882,NA,NA,NA,3.94715740113262,NA,NA,NA
ENSG00000182871,5.84717149179453,6.10153396380063,7.03384749970628,6.99787258602203,6.09404281800961,6.42068636851067,6.77175057242139,6.00140904139344,6.30476488482315,6.54941724888243,6.06120808550372,6.21095004141206
ENSG00000108821,4.95142009490685,5.96239188054868,5.97577818157188,5.38955019622821,6.60493546179468,6.71817910649923,6.35398594650875,5.28177381454814,5.06951817059864,5.1732065514124,5.51766164065188,5.02248240929231
ENSG00000164692,4.9005910466921,5.85498268815533,6.18590414829487,5.46118559924565,6.53423551788988,6.86219053027819,6.29357683928361,5.24560333720775,5.20162543936097,4.86114740244791,5.67659958805023,5.37138041346105
ENSG00000215018,NA,NA,NA,NA,NA,NA,5.51232918290183,NA,NA,NA,NA,NA
ENSG00000168542,4.13366662326068,5.51867152977988,4.27609082001879,NA,5.18367202454002,5.36613936645321,4.50960800661491,4.76922085860806,4.70716964576129,NA,5.49123635437133,NA
ENSG00000187498,5.04602666970254,NA,5.34947912396526,5.29997423489112,NA,NA,NA,5.2246501274836,3.85888281758598,NA,NA,NA
ENSG00000134871,5.23603314711764,3.76636869088079,5.65619734806585,4.39747975406153,3.72282320599953,NA,5.84253973526859,5.40612024100463,5.14844384406082,4.73579127562786,4.97078011670416,4.50443582000501
ENSG00000113163,5.99405746638857,6.23568180938513,5.41237143790187,5.60946938448979,5.19778993460076,NA,5.97660315172707,6.20927218635996,6.01091698268374,5.50055441893704,5.66051029839474,5.67582352186474
ENSG00000130635,NA,NA,NA,NA,4.80989004392845,NA,NA,NA,NA,NA,NA,NA
ENSG00000142156,6.04099769242349,6.25348098779241,6.35240441685454,6.39451147607768,6.65022888771729,6.7334435975169,7.88535255355937,6.78019234186143,6.7691927758781,6.44524458374491,6.54517691956543,6.61560922081302
ENSG00000142173,5.48368712330697,5.69576573891103,5.30264238135156,5.95178631157567,6.03134569984734,6.2000528358536,7.44234327416904,6.28763812195438,6.31308587078922,5.48041426826025,6.35851024743508,6.1760219373169
ENSG00000163359,6.60651894156916,7.57871703754533,6.35919216754685,7.20205056353441,7.32169223920013,7.6823571615972,7.96191472380931,6.64497718067824,6.83930618396626,6.6994719126278,6.79764858737835,6.50419861255598
ENSG00000206384,NA,NA,NA,NA,NA,NA,NA,5.47649081321299,3.85221891173089,4.89347974429475,NA,NA
ENSG00000158270,NA,4.82948444508657,NA,NA,NA,NA,NA,5.67694176614963,4.35700212464292,NA,5.61132578096564,NA
ENSG00000130309,5.83078748770256,6.44819024391561,6.64868632294348,4.97335594589724,5.90856712981932,5.25624293983845,5.47663000458602,6.80546697824536,6.46067880464436,6.64748756636263,6.25266082554578,5.94140438298125
ENSG00000173163,6.47334096418593,6.39995503133683,5.93279920367547,6.52857977587797,5.65292530522118,6.30222315113469,6.5770268853452,6.51449625343808,6.05065735349614,6.1509287421557,5.97681070583926,6.72367680988955
ENSG00000145781,6.03096384237828,5.79278628051468,6.11458410074613,6.25332549414092,5.93237763366953,5.70106574651588,NA,6.54056514917078,5.7043499098559,6.14322221041165,6.03253999818394,5.45418780885552
ENSG00000114744,6.80404397250819,6.30819670437222,6.44199036710154,6.60169794568201,6.06269999827089,6.48465436438254,6.26423188018841,6.41284288888151,6.09934442577293,6.48177670999703,5.92344496185686,6.59435232395887
ENSG00000140365,6.56058804019355,6.07664624573301,6.09460605879672,6.57530853163991,5.61705947160017,6.17776294196782,6.26780234836394,6.22852960563407,5.95906211597088,6.18821012736921,6.69038446374603,6.43906711099453
ENSG00000170619,6.22494721877709,6.06277419720044,6.20741370063342,6.37691745508235,5.88440789373348,5.97063959192632,NA,6.27870607068756,5.72279540555938,6.04150531515394,5.81389956905045,5.88764588125896
ENSG00000188243,NA,6.08050454686383,5.65409092179641,6.29715912498125,6.09681905470788,5.94089823942552,6.37310568525527,6.20621576413416,NA,6.10539437848425,6.22729566135017,5.251266627454
ENSG00000149600,6.42852354042076,6.16857444781811,6.30881479641647,5.76693968567124,6.1244637990841,6.41606758556439,5.62340937848723,6.48077636685418,5.80097409474415,6.50544683137404,5.77640150180286,6.5884408233284
ENSG00000169019,6.43934848606975,5.90781853494652,6.22474244887275,6.70498990856784,6.20886468825599,6.56697625193168,6.38212434256033,6.52333225546288,6.12299121216254,6.39190474651863,5.71553199018379,6.39199894164347
ENSG00000110442,6.83629246043636,6.04872545399034,6.49889795366762,6.88100906193111,6.33317172368833,6.92242409196514,6.38483840276621,6.8119780214807,6.4005890539052,6.83126844899041,5.72427918662716,6.89396912224457
ENSG00000105664,NA,5.56686320960611,NA,NA,NA,NA,5.83810528087453,NA,NA,NA,NA,NA
ENSG00000093010,7.65472508190831,7.38327833783894,7.78013186429811,6.66694150403048,7.36905708901521,7.13498648906688,7.27285168182281,7.39123784579454,7.19236702809309,7.42591526710353,6.86389670643075,7.62405490530352
ENSG00000165644,NA,5.52866598051727,NA,6.29593452744345,NA,NA,NA,NA,NA,NA,NA,6.03052992944054
ENSG00000122218,7.02995164203684,6.94351567666608,7.46193804860229,7.14399233608854,6.74368932330853,6.98872563953658,6.72766477896951,7.28306061395446,7.50708854240136,7.25243706792146,7.1742236021562,7.5291779531518
ENSG00000129083,7.23208084244137,6.9784384733797,7.53814691117297,6.88342377075371,6.83088271907453,6.76357416337002,6.77763925980816,7.15014040473545,7.65378072461093,6.31656905778168,6.87606973940068,7.37325073778648
ENSG00000184432,7.07693157455566,7.04619446183221,7.42397056610356,6.99697848586782,6.85473930705791,7.04356198225227,6.61745188476831,7.26686553141314,7.56522459222067,7.35815665564892,7.08804963593501,7.48526293500361
ENSG00000105669,7.02193316647744,6.40432461518104,7.02462952188648,6.79827606430741,6.80129405644504,7.27898363604517,6.27517314511139,6.96487917212626,7.12166089326448,7.22001631794376,6.69245072937916,7.05553929158165
ENSG00000181789,6.93363911252492,7.01654823691977,7.29667674646513,7.04058142774595,6.63016831658317,6.75514452876502,6.87902689426218,7.14078802766268,7.56963776628527,7.08536600166977,6.97371783343378,7.51367171116708
ENSG00000166200,6.91618539258071,7.06842024011466,6.8397744392033,6.79102507592548,6.9585163565416,6.90467970162095,7.05813487595423,6.82003615168314,6.86955651872328,7.2553608694484,6.94768116391362,5.8942503726019
ENSG00000141030,6.73801908345252,6.25611915172134,6.70875678491406,5.89523382963418,6.4827122212882,6.63429616805187,6.66509780385566,6.5064961451691,6.63632969963471,7.01936682575874,6.47761950170745,NA
ENSG00000138663,6.80547367142441,6.89919716309273,6.70080336442307,6.6812063946432,6.94624048154824,7.07465707960501,7.22017870176513,6.80613951765983,6.85237058617314,7.27990136610866,6.96519250132084,NA
ENSG00000121022,6.99563080776245,6.52574622863163,6.77347627464721,6.72670527096808,6.90374294872109,6.83639270827034,6.85351011217596,6.80165422992887,6.52415589385109,6.69742703800311,6.84343744453668,6.39685920239792
ENSG00000168090,7.26853117038682,6.61223783171073,7.07844909712945,7.12485098070358,7.13145544483618,7.1583192645054,7.15881216119406,6.9839090704559,6.73725949253707,6.99648323908906,7.02156926071727,6.54450358283225
ENSG00000111652,6.8751944266155,6.53846867555484,6.62537009964916,6.6864891788001,6.7418012776735,6.40240132816864,6.7945218022718,6.37708047643138,6.18042030717406,6.23102376715381,6.39316307802947,6.65369391955228
ENSG00000144524,5.79535855102339,6.08878647934157,6.15360358610874,6.28195971098081,6.32112250623099,5.59430590585436,6.46863418896658,5.29289879952497,5.89371961290619,6.29908494201238,6.36255291443439,5.94928559619852
ENSG00000198612,7.00380507356503,6.94910328158624,6.87114352191122,6.87603918589154,6.93605681824526,6.94238627875369,7.11043595603318,6.89704244085182,6.59545211301561,6.83953473440147,6.87420518931676,7.04779185297277
ENSG00000111481,6.88851646107495,6.87529778986659,7.0930420160419,7.01893482167133,6.87520305421399,6.81455536956476,6.22421763974977,7.25168427088786,7.26046756815494,6.83985333385562,6.88951721944974,7.49975405544183
ENSG00000005243,5.8126059009739,6.04486672082494,5.229618417366,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115520,5.7292863103246,NA,NA,5.63620448458694,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132423,5.77699884239072,5.60217083570621,NA,5.6746516590483,5.33495747026528,NA,5.57465025839894,NA,5.66858622487419,NA,5.53402176391764,NA
ENSG00000110871,6.61390521790303,5.93798711008826,5.53314727910115,6.94416132157207,6.31352439950992,5.58474153650133,6.15407832874836,5.3167963506956,6.44066756693999,5.62658583208205,6.29794671214675,6.86667419677075
ENSG00000119723,6.77339877019245,6.26353403904435,5.99828420619476,6.37453628881589,5.88578115806159,6.16069257420754,6.69480473068869,NA,6.53413595633785,6.2846889292788,5.95705724380099,5.96656239430119
ENSG00000167186,6.66988379012535,6.3674586730359,5.39899331835383,6.60492071154573,6.00213043445903,NA,6.49661273701574,6.66983817752004,6.17868307933479,NA,6.40010462203362,6.81582934816791
ENSG00000088682,7.0068937079479,6.73020885498704,5.81046640913102,7.24071173638477,6.06653190803984,6.23795740806359,6.89217731010545,6.08637092946515,6.58148406904802,6.58191827580303,6.83847658660542,7.142633816671
ENSG00000102879,7.16145784697175,7.65153575594007,6.28132950244096,6.25151808286796,7.34601073023994,8.31282494717807,7.23378375804576,7.8403298592956,7.64159303821976,8.69954390906074,7.56017959705688,6.58349129035935
ENSG00000172725,6.87447601933657,7.34429080798387,6.79864636756858,7.06315078224831,7.11407737557692,7.26582030992247,7.74255554997643,7.20969695889222,7.44137138456718,8.00361085783757,6.98592721813034,7.20234817467373
ENSG00000110880,6.87559945493942,7.77755683902392,6.75680864725116,7.0275673856788,6.76150461248961,7.38229735077776,8.22181519623896,7.3290361830756,7.51400719443572,7.68791101324391,7.74543404288941,6.74034763708479
ENSG00000106789,NA,NA,5.63115009332373,NA,NA,NA,NA,5.17105521435867,NA,NA,5.36982465184364,NA
ENSG00000262246,NA,NA,NA,NA,NA,NA,NA,5.30111675629193,NA,NA,NA,NA
ENSG00000103187,7.22406666433477,7.35004654031471,7.63578633798507,8.39325312342275,7.83487546975277,8.01510015621704,7.76255037950947,7.93245817862242,6.82032080964624,8.08417994408625,7.57931854171597,7.36882495514434
ENSG00000166260,NA,NA,NA,NA,NA,NA,4.99710039870036,NA,NA,NA,NA,6.32415284174062
ENSG00000178449,NA,NA,NA,7.07803387061273,6.03241693664733,NA,6.41413256888967,6.12581305400608,NA,NA,NA,6.60184139395706
ENSG00000014919,5.26962967435755,NA,5.47671306610802,5.83037808702493,NA,NA,4.78610154345377,5.21202581041079,NA,NA,NA,NA
ENSG00000138495,5.54845084158,6.505310814252,5.99577122614792,6.63684423106234,6.17358642172858,6.34758140124748,6.65451501623608,NA,NA,6.15741527047686,6.81703699904884,6.71837432281023
ENSG00000240230,NA,NA,5.83412761866802,NA,5.18390932625225,NA,NA,NA,NA,NA,6.10502115372354,6.07705775692002
ENSG00000203667,6.794697126892,NA,NA,6.7848176731536,5.99312232600894,NA,6.68041283227205,NA,NA,NA,NA,5.71113513901425
ENSG00000131143,6.94990694847188,7.12067092409222,6.47680558182697,8.06555450842329,7.08476679311442,7.11497074074017,7.07675688497027,7.59309545479529,6.51441464665782,6.16069172287315,8.09365557401847,7.96730561671946
ENSG00000178741,6.97365423204041,7.120454437132,6.35178803677581,7.82446128224797,6.96719894763997,7.03910525779874,7.17467817764742,7.61996379632785,NA,6.18878095303401,7.6190904449271,7.98194495312072
ENSG00000135940,7.28780172993023,7.50739461961471,6.71198035459537,7.87880216027224,6.91498390060731,7.17836421240215,7.20491012447542,7.57978133758442,NA,6.65346100636483,7.95124269192569,7.59026697088795
ENSG00000126267,5.7871840817774,6.97122575326221,5.75604740414124,7.67513969897257,6.58535060277146,6.70944600339203,6.92234867133251,6.79990342420711,NA,5.98403302085977,7.57158053468529,7.6146401487397
ENSG00000164919,5.80514729780041,7.08758294280477,6.22553142489075,8.02749696467063,7.08408882225972,7.02600129404461,7.20214068747397,7.60327752279628,NA,6.31703249064615,7.9521458802635,8.00085504371877
ENSG00000161281,NA,NA,NA,6.16276219409847,5.55233570454716,NA,6.5285653302133,NA,NA,NA,NA,NA
ENSG00000112695,NA,NA,NA,7.23044520103016,6.49447432505248,NA,6.63826968664403,7.31299196279995,NA,NA,6.84897350640276,7.74225942806008
ENSG00000115944,6.07928980609866,6.18772282560758,NA,6.38474582147457,6.08343697300879,NA,NA,6.49133655638154,NA,NA,6.73052841515901,7.12180416475155
ENSG00000127184,NA,NA,NA,NA,6.02811604364472,6.46750076217418,6.3287463143402,NA,NA,NA,6.71853337363767,6.97509196667288
ENSG00000176340,NA,5.2016664127066,NA,6.22363595365179,5.38389579689043,NA,5.04542549401465,NA,NA,NA,6.24802694101945,6.4017476072267
ENSG00000047457,8.15353438718191,8.90365197525878,8.35360889808096,8.53581270505649,7.92335543243068,8.71396244862743,8.830646664361,8.053514363656,7.46842929915278,7.42757926138963,7.87490125743669,7.27052812568119
ENSG00000158516,NA,NA,NA,NA,NA,8.07838712566696,NA,NA,6.10367373505322,NA,NA,NA
ENSG00000163751,NA,5.61170714831097,NA,NA,NA,6.11884875235952,6.1208832588455,6.33363504713395,4.92940662155816,NA,6.67768902892331,NA
ENSG00000153002,NA,NA,NA,4.57570733284508,NA,9.19716333703447,NA,NA,NA,NA,5.06311158935033,NA
ENSG00000080618,6.38203506271893,6.80360964251163,6.20148677535983,6.10401461081579,6.66295297111467,7.1854015897074,7.13030316168192,5.52224830377366,5.98125942582669,NA,6.37915442424216,NA
ENSG00000108582,4.84801043428144,5.46742810863811,5.9376636961029,5.38645592500751,NA,NA,NA,6.31232205665995,6.73702881261835,NA,5.47426051157497,4.98108972413409
ENSG00000109472,NA,NA,5.28383718750643,NA,NA,7.18323605851155,NA,NA,6.64064753421776,NA,NA,NA
ENSG00000135678,5.63269006832452,5.4480680508601,NA,NA,5.93448931148103,NA,NA,5.98490166247638,5.08065686529426,NA,NA,NA
ENSG00000120054,NA,6.49785601387705,NA,NA,5.39995243010708,6.78190071718485,6.35454124358056,NA,5.51080034074096,5.97943859514795,6.02829945832552,NA
ENSG00000178772,6.01292154554456,7.23485062352012,5.88677785741085,NA,6.00176973835306,6.87861107927917,6.44295779644427,6.27433791167271,5.65339724865416,5.31139928707005,6.59892975113342,NA
ENSG00000214078,7.13668886567226,7.25646758828873,7.09747123212459,6.13427298381041,6.86466683430162,7.61876145174063,6.97059311073456,7.18789514707136,7.25436086960853,5.75483080629995,7.1883503536071,6.37008987714275
ENSG00000140848,NA,NA,NA,NA,4.94061239653982,5.16785405992763,NA,6.09331329903056,5.54703781847785,6.46046126706782,6.01206096520533,NA
ENSG00000085719,7.3125370031073,7.63850354963044,7.52522114608937,7.22017349026737,7.46111301706098,7.47890863122976,7.68669773251143,7.23721679112396,7.33202035680326,6.96441841651524,7.41450199451981,7.38824024992801
ENSG00000080819,6.66245560864787,6.04071849222151,6.61991894029638,NA,6.07650521030351,6.02697390951358,5.98727998208316,6.65065731388119,6.50104655743346,6.35161195645588,6.27904119462855,6.99195218117811
ENSG00000103381,6.67907341129416,7.13418046163876,7.52782446413116,7.37468245029872,7.07206368120474,7.38163214938127,7.26953654230448,6.68668846607766,7.11295466369511,7.58498019599489,7.10009606980086,7.50160244372941
ENSG00000104324,6.75663610824585,6.27591038839995,6.9681530182508,7.52240115737048,6.99465894373133,6.81451976290065,6.7616905604167,5.03307821157883,6.52475819937833,6.5644240957939,6.82436386679998,6.68348486068414
ENSG00000021826,4.914359026299,6.30154061143916,5.66785849182593,7.37786144234515,5.51856352426957,5.558712807223,5.20012252864894,7.33275647408932,6.7404696711102,4.48099680522543,5.78571496827541,9.40384532325859
ENSG00000165934,5.09004632245736,4.60660477076275,5.25506302966362,4.69929480030797,5.15653718038791,NA,4.61323247423896,NA,5.51241778545419,NA,NA,NA
ENSG00000119203,5.52303072175467,4.79948494888843,5.71017041706185,5.18503462118249,5.52879150899411,NA,4.61793150323992,5.37618917091675,6.00040447606927,5.61779221057476,5.20314970388995,4.94777357574638
ENSG00000127054,5.35086799628656,NA,NA,NA,NA,NA,NA,NA,5.05448291870278,NA,NA,NA
ENSG00000111605,6.16767171623002,6.02336032532202,6.4773089330657,5.16272251619593,6.49292079947326,6.04029255061918,NA,6.20778220219631,6.58761847230829,6.29141463497957,5.62058218379439,5.97549294701015
ENSG00000149532,6.01224651998507,6.02442053059213,5.96542557208682,NA,6.36785852883106,5.59125030175822,NA,NA,5.89373799593593,5.48595631569815,5.35172765267159,NA
ENSG00000110090,6.42196568822511,6.58997392450438,5.30325592172612,7.10124406992688,5.49164848251073,5.8755588426923,5.7251676867539,6.39404717008695,7.088240400684,6.80064111467545,7.30713530432977,7.55980048737424
ENSG00000205560,NA,NA,NA,4.97817101318905,NA,NA,4.36010975776588,NA,NA,NA,NA,NA
ENSG00000157184,7.26311507618134,6.1180877038529,6.6516101329757,7.53729251801172,5.30783863387053,6.361662090001,4.99240772571338,6.68661767835396,7.23252706266868,6.71330569624726,6.87356802819694,7.97066394271103
ENSG00000106066,6.05933617738929,6.01348415544351,NA,6.59375549011736,5.87520744450813,6.97726263867311,5.75236035692464,6.94401924891786,5.61657616841655,7.51488583254466,6.64668622734002,6.25690664566027
ENSG00000121898,NA,NA,NA,NA,4.2028983631346,NA,4.62237269892479,NA,NA,NA,NA,NA
ENSG00000203710,NA,NA,3.50950314953297,4.74917924881065,NA,5.36464704733798,NA,NA,4.65796094458518,5.24439058036848,NA,NA
ENSG00000117322,NA,NA,NA,NA,NA,5.59125030175822,NA,NA,4.77018951674704,4.79698153153243,NA,NA
ENSG00000166426,NA,5.9079245198854,NA,6.25844846102734,NA,NA,5.75145807512562,NA,NA,7.31720615055459,NA,NA
ENSG00000143320,5.66078012790725,8.13951850595775,NA,NA,NA,NA,6.59863451876993,7.22659419838359,NA,NA,NA,NA
ENSG00000169372,5.82573112036763,6.42523599461663,6.21875106490703,NA,6.02697222721457,6.22464674789597,6.55153861299086,5.39550271353532,5.79570749547958,5.6194209673785,5.83564209077386,6.585660302496
