,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,colon,heart,lung
ENSG00000241978,4.79261578366313,NA,NA,NA,NA,NA,4.80670341811285,5.15584145609107,6.39236476406034,6.04581805940171,7.06235973061058
ENSG00000118507,5.95152693480767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127914,4.80512008892392,NA,5.00667741442303,NA,4.02291854931865,NA,NA,5.16075341588183,4.8558949366646,NA,NA
ENSG00000117448,8.25784650159116,7.70355952581499,7.77712947307318,8.46319173724406,7.5393896812351,8.01110009325718,7.85919103774292,8.21534173636079,8.00913330095383,7.34940960421105,7.5100009053507
ENSG00000085662,9.20658303483779,8.56455682868263,7.96686754311219,8.099090846253,8.05995296122016,7.35783279692543,7.66268758069466,6.79211625671942,6.99592524136281,8.16232848385496,7.46394411493088
ENSG00000198074,6.47417254095439,7.88927066753188,NA,6.21247622393912,NA,NA,NA,8.28583551223905,NA,NA,NA
ENSG00000187134,NA,7.82914551761956,6.73933067351178,7.14928633472186,7.5692945002145,NA,7.33067596222359,8.92631590172368,NA,NA,5.92931782766644
ENSG00000122787,6.14497873802003,6.63321379865523,6.44438360157934,6.96118312135579,NA,6.40109701270268,5.93824769945519,7.77167686754109,NA,NA,6.43687604684507
ENSG00000053371,7.95146866175644,7.51555586549622,7.8215349815605,8.05524714927962,7.38579842069621,7.47516649000417,7.86356409791939,7.70623054038389,7.13912044878145,7.19495140191432,7.27458744996879
ENSG00000162482,6.66761169820048,NA,NA,8.26047683707162,NA,7.69585695106798,NA,8.39351641496124,7.12371494535683,NA,NA
ENSG00000142208,6.13357084061404,5.35443159087949,5.75795228091555,NA,5.97458361967486,NA,6.58300445682861,5.5787942015927,5.78172138398521,5.80211917257455,NA
ENSG00000105221,NA,6.00771053316204,4.46248606236628,NA,5.0608570690183,NA,NA,6.12884189338835,6.06538974511253,NA,NA
ENSG00000117020,NA,NA,NA,NA,NA,NA,NA,NA,5.29500679383681,NA,NA
ENSG00000148218,8.33518941770998,7.69220936665593,7.41391530667284,7.50775908819939,7.2337314145208,7.23285080604869,7.39501573030156,7.77557033337326,6.69030085018399,7.61936756529797,7.25851246544371
ENSG00000163631,9.4816862237441,10.5795887820831,9.78527417772101,9.81226938996413,9.85982044491183,9.91211940293909,10.2608409939597,9.39485666429538,9.79234162062348,9.96304795907798,9.68985656148862
ENSG00000170017,6.36302876903801,NA,6.9570916416137,NA,NA,6.81175016142,6.82984250907831,6.65718572465365,6.98072806975095,NA,7.04220119158622
ENSG00000161618,6.57040282228691,NA,6.49972365845899,5.22085091547897,6.70207387518237,7.09388751272178,6.61605815945278,6.2211277689901,6.75720162439163,NA,6.80603917742003
ENSG00000059573,6.68818837393669,NA,6.06679800511558,NA,6.29258905256675,7.18408380010551,6.21061433861199,6.09545318111128,6.38951557464025,NA,6.02832469658232
ENSG00000165092,8.1300119496719,8.09423060182595,8.53212813915712,8.24087698529479,8.61699623344885,8.59851774615752,8.32184745179508,9.0761509581224,8.52908999987018,6.97821043163023,8.27532965061981
ENSG00000128918,NA,NA,6.78110136458906,6.51454248655595,6.48548159401914,NA,7.19684463821632,NA,NA,NA,NA
ENSG00000184254,4.66116880924156,NA,NA,NA,6.64537068834377,NA,7.39267065165495,NA,6.17098480790503,NA,NA
ENSG00000137124,6.45359350992052,7.21253343114685,7.33698915779841,8.04786337454172,7.25112397896234,6.60655390055218,7.94881164360521,7.91008172589314,7.38662164544257,6.64792963638604,6.87563104473961
ENSG00000144908,7.0688534936715,NA,7.05643568105425,6.859681566916,7.08536265135115,7.13481466729452,6.44145806681155,8.67591754694109,5.95324117201238,6.20978686881652,6.22473706197964
ENSG00000136010,NA,NA,NA,NA,NA,7.64075269900931,5.45357575385717,NA,5.54974897480467,NA,5.33950853922318
ENSG00000111275,8.48970541863381,8.39047958114765,8.02106069983142,8.4708011797318,7.77258510098424,7.62318060495814,7.97059906274457,9.26512520008571,8.05957693716817,8.81085548147387,8.1334081081774
ENSG00000108602,NA,8.21072103631246,NA,NA,NA,NA,NA,NA,6.0186310332968,NA,NA
ENSG00000072210,8.36006300062776,6.86379899725845,7.25042617090025,7.34966365992508,7.6362064920019,7.15419523982292,7.31600336175976,8.09783347036772,6.74636564502091,7.39941524113917,7.38203568054614
ENSG00000006534,6.3244676598937,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87808533327754
ENSG00000159423,7.20248831706009,7.02965800738362,6.00478601327188,8.05281136238744,5.06098607376659,6.41908879488708,7.17514392252633,8.78918369933092,6.05254540459642,7.75446076466971,6.69930186994517
ENSG00000112294,6.88677827954585,NA,6.46424226264147,7.16052910436016,6.59243299064722,6.27697185487036,6.13693480007367,7.87126147219649,6.23528267069307,7.90606070531776,6.20120761797743
ENSG00000119711,7.17403071803803,6.95307420562813,7.84181098850107,8.6927227081861,7.74535096142697,7.50873547461287,7.43747018857599,8.7070148979986,7.27071393236421,8.29042745491152,7.27790921873175
ENSG00000164904,7.88418341013787,7.47058531023174,8.02026174799903,8.08090017313633,7.75806203465406,7.42570912942123,7.70243015361619,8.3533506504325,6.94534282018027,8.1525137720739,7.0419333217809
ENSG00000118514,NA,NA,NA,7.1731195834924,NA,NA,NA,7.81403581702348,NA,NA,NA
ENSG00000143149,8.0752914188833,8.08601934762807,7.95482133114244,7.86170373950584,8.13623231028386,7.58795338700202,7.7247489578271,8.11339778374992,7.60360565785402,8.19715613245631,7.44562009242756
ENSG00000149925,9.03379757036583,9.50903672712591,8.72549199425629,8.5137340509396,7.16988621190816,8.15593374464541,8.87278615477125,7.72992511292719,8.60453274811445,9.25034282481415,8.37528749499737
ENSG00000136872,7.62106197871295,NA,NA,9.26899487754048,NA,6.60068914872754,5.82384568049423,9.29771186614457,NA,NA,6.93622635894133
ENSG00000109107,7.26088195046359,8.2899779500111,7.67413556810926,7.22200237666689,5.8847153194107,6.3273038383039,7.63943441953878,7.05524369363875,6.74469791948725,8.08348795002296,6.13785219093406
ENSG00000033011,6.87796995999887,NA,NA,5.97425850889327,6.3286248395266,6.56341009064534,NA,NA,5.82536001614597,NA,NA
ENSG00000253710,5.76023394663627,NA,NA,5.96876447464639,NA,NA,NA,NA,6.16618781811221,NA,NA
ENSG00000182858,NA,NA,NA,NA,NA,NA,NA,6.87769929136924,NA,NA,NA
ENSG00000101901,NA,NA,NA,NA,4.92849908580351,NA,NA,NA,6.404872744823,NA,NA
ENSG00000119523,7.01815937354091,NA,6.79283466617349,5.80117197259333,6.49001581317883,6.60983469167271,5.56793376963711,NA,6.17327884649958,NA,5.94542857396439
ENSG00000214160,6.43917473984347,NA,NA,NA,NA,NA,NA,6.43460490510299,6.47898665047473,NA,NA
ENSG00000120697,6.78550067136591,NA,5.58722553561623,6.404944794136,NA,6.69313154462641,6.25198715713945,6.62140241497831,6.24813095082631,NA,6.43837868950333
ENSG00000088035,5.92703655699399,NA,NA,NA,NA,NA,NA,6.63501611644179,NA,NA,NA
ENSG00000179593,NA,5.73881259652475,NA,NA,NA,NA,6.56974056615797,NA,NA,NA,NA
ENSG00000132965,6.59932620720771,NA,NA,NA,5.73466479357282,7.2544189484887,6.6299696835284,NA,6.17699150893947,NA,7.27971563135823
ENSG00000162551,7.14132432727542,NA,NA,5.85823330822068,NA,NA,NA,6.5981543430412,NA,5.30385834569418,6.2585809796591
ENSG00000183684,6.66849773778195,NA,7.75864117065311,6.89618227251826,7.53674671939803,6.09849028712195,6.70639706830438,6.5296911936136,6.50085207134049,NA,7.10910368332864
ENSG00000242110,5.8501191266401,NA,NA,7.63518983734048,NA,NA,NA,6.19184251144461,5.44856210318728,NA,NA
ENSG00000106927,7.02950552542658,7.2588783252476,7.64632162038406,7.72798833372143,7.01294884970674,6.95269690243584,7.82362780700376,6.09723426629645,7.83976943166885,7.47076671740877,7.03843589528519
ENSG00000139344,6.50792330349193,NA,NA,5.98689122641437,NA,NA,NA,7.02743350513914,NA,NA,NA
ENSG00000162066,5.84424723082169,NA,NA,6.09274563002153,NA,NA,NA,NA,6.25800330764593,NA,NA
ENSG00000116337,6.38779900946237,NA,6.39497999658659,NA,6.1144646894095,6.10154909213178,6.36265610453831,5.88846385212985,5.85580693551298,NA,NA
ENSG00000133805,5.86560138049954,NA,NA,NA,NA,NA,NA,NA,6.0872063601371,NA,NA
ENSG00000145020,6.06194229202809,NA,5.79884479856526,6.76261951071522,NA,6.01022274202979,NA,6.67605312097955,NA,6.8825163404319,NA
ENSG00000153107,NA,NA,NA,NA,5.82614351262272,NA,NA,NA,5.19970248474036,NA,NA
ENSG00000176248,NA,NA,4.70618766272009,NA,5.51120809546056,NA,4.90642408359666,NA,NA,NA,NA
ENSG00000053900,NA,NA,NA,NA,5.2391604002463,NA,NA,NA,NA,NA,NA
ENSG00000089053,5.27218983145044,NA,NA,6.36008473898642,NA,NA,4.65036041331461,NA,NA,NA,NA
ENSG00000214274,6.96609477944617,NA,6.76085166634885,7.25518790924402,6.53334624649944,6.31401730311043,7.51167413251825,5.90657479626505,6.130219939006,6.34949165299758,6.08384493475567
ENSG00000029534,5.84437154049349,5.4002733231375,NA,NA,NA,NA,NA,NA,5.89916658517118,NA,6.07601470788907
ENSG00000145362,5.34350706211443,NA,5.68395613339889,3.82270790977878,5.23104812632469,NA,NA,NA,6.08750070780942,5.71329808165819,5.0106535261484
ENSG00000151150,NA,NA,5.1847399971787,5.07682141814379,4.82738409381297,NA,4.8796083482694,NA,5.73540335838345,5.05960827846004,NA
ENSG00000185722,6.42229430089356,NA,6.64405432814458,NA,6.29531129400622,5.49635012981359,6.12226612668313,6.44317611134771,6.5810551403919,5.58657181135754,6.36693402253952
ENSG00000106524,NA,NA,5.93622965161348,NA,NA,NA,NA,NA,5.72481214866039,NA,NA
ENSG00000076513,5.10092168032085,NA,5.22742844349074,NA,5.9630176510599,NA,5.8469961008292,NA,5.74305799606511,NA,NA
ENSG00000152766,NA,6.16073044961368,NA,NA,NA,5.95835244719385,5.45598182362305,NA,5.74999653266776,NA,NA
ENSG00000206560,NA,NA,NA,NA,6.45436529028399,NA,NA,5.62846747216841,5.47538794035714,NA,NA
ENSG00000198483,NA,NA,NA,NA,NA,NA,NA,NA,6.06848032127847,NA,NA
ENSG00000065413,5.06948309393461,NA,NA,NA,NA,NA,5.61482628395675,NA,6.10805803268795,NA,5.62669476096663
ENSG00000064999,5.16331048896369,NA,NA,NA,6.25422583796215,NA,NA,NA,5.63103523846542,NA,5.17063175135409
ENSG00000177119,5.51974926256447,5.16893087954731,6.07742679463836,NA,5.16068107807135,NA,5.89283618828665,5.61118828260442,6.44470108025727,NA,5.40902677955304
ENSG00000140350,7.34076129176267,NA,7.78451558454664,7.83793113321476,6.86497654538492,7.56590849769505,7.77705029434294,7.13924948441474,7.71296680011588,7.42136653379926,7.4452135148113
ENSG00000136938,7.0947505524775,NA,7.19835831201488,7.28016516701815,7.07370769152522,7.21317112473339,7.25881889157225,7.51373690862186,6.66784065525193,6.88836752314017,7.31623667514407
ENSG00000143401,6.33779857726225,NA,6.71772167374472,7.45204006683422,4.22351494049365,NA,6.69628927834985,NA,6.98749394853638,NA,6.7841574269672
ENSG00000166825,6.47610671684019,5.53888493236149,NA,7.59896190200104,5.81738825959598,7.28308724935986,7.13145097175508,7.95526219038937,6.50647536650103,NA,6.48786065623915
ENSG00000169604,5.9304854685215,NA,5.42744163935841,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163297,NA,NA,6.13204745250627,NA,NA,NA,NA,NA,5.85275106113632,NA,NA
ENSG00000135046,7.90281303597221,9.78193313677596,8.22731433413975,7.89602073929852,7.27114304908737,8.13481466729452,8.51326041706015,6.76249877481264,8.73004011529918,7.38537800054411,8.73231500051151
ENSG00000122359,7.00164719134604,7.59056636507587,7.73028550068702,7.26875787328784,6.91547000786819,7.52100914353018,7.71211600886707,6.6179167216154,7.65342606545339,7.95741878850025,7.97517217880045
ENSG00000104537,NA,NA,5.16329823773015,5.94860563407165,5.28213324837123,5.97632309067107,NA,NA,7.03363146323632,NA,5.93455013570643
ENSG00000138772,6.72003106419887,7.62693251109166,6.26260065693204,7.54436608785153,NA,7.75129133488422,7.92660927724468,6.49120730188172,7.17513914502195,7.48792951138288,7.99240662105903
ENSG00000196975,7.94954612940454,8.74507936238287,8.35080915996252,8.88549194879994,5.56174807737636,9.34988164831501,8.73280715941781,8.21953094805285,8.27155273072713,6.95112584778439,8.54841660639515
ENSG00000164111,8.69511377134224,8.89909712632531,8.85529591783716,8.69298064401682,6.84572703019787,8.59370511285132,8.82653586477326,7.76360360929098,8.3959572589197,7.89998294884504,8.72951541847971
ENSG00000197043,10.8877462607974,11.1377110726621,10.9387202917321,9.87505947785143,10.1890580818462,10.1891353472697,10.0660840338277,9.49323300649568,8.97724197772962,9.22193839976488,8.44507530314763
ENSG00000138279,7.50478338767361,7.45715114453827,7.81782977305901,7.59110835143703,7.39961905705749,7.33935728937181,7.68532510883748,7.14415944005464,7.66859976934079,7.92377239054672,7.63963491800438
ENSG00000186807,NA,6.93689602614407,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000143412,NA,5.83330676953285,NA,5.82116025178838,NA,NA,NA,NA,NA,NA,NA
ENSG00000002726,NA,NA,NA,NA,NA,NA,NA,NA,6.80638256823115,NA,NA
ENSG00000131471,7.20008406366215,8.03079894946968,7.92371465967077,6.37588815412239,7.54923027762397,7.7351690912085,8.6167410278909,7.27462275754058,8.88337556287815,6.86167704082502,8.48618555119844
ENSG00000138356,7.72206600744684,NA,7.02562409667667,6.4715284198623,6.87589948692194,6.82837337616483,6.25465199067963,8.81329526164565,NA,NA,5.81982594457923
ENSG00000100280,7.8120679986972,7.9271781882246,7.0141587241077,6.00076141604733,7.19829835968064,7.72265807165544,7.0430800110171,7.63521726316602,6.83273587074708,NA,7.02893543693075
ENSG00000166747,6.84956067473991,6.23083153953411,6.49672682504755,5.71905865171465,6.78332411236922,6.94488307815642,6.76444253558744,6.63298765879338,6.52671183723033,5.35445740323414,6.70805965263825
ENSG00000213983,NA,NA,NA,NA,NA,5.82274258002927,NA,NA,5.16648918728151,NA,NA
ENSG00000072958,7.10765082614649,NA,6.43694704987804,7.07138642922834,7.11708960983963,6.40530487244475,6.28965981123313,7.42628294720312,6.64692601043621,6.34046630060541,6.78540668255361
ENSG00000129354,NA,5.93703105580759,NA,6.21600019728894,NA,6.4490430032362,5.8884263319788,NA,5.92661897480097,NA,5.79307787860077
ENSG00000106367,6.73734374453206,6.27870440608915,6.17969453163882,6.90129531083177,6.44169147899077,6.18674712616565,6.42606900524119,6.21904590148677,6.40787019746054,NA,6.3467265056954
ENSG00000182287,6.04729823686206,NA,5.85746759585273,NA,6.06951025504202,NA,5.85050406980516,NA,6.43430368049197,5.4684179127306,6.32875766374416
ENSG00000196961,7.18352607302172,5.93550063268677,7.15745332424862,4.47324252554545,7.44054629174773,6.94489650987528,7.01149163696816,6.97488613078542,6.84779497656574,6.7223269964542,6.99319621889462
ENSG00000183020,6.88082502093257,6.81417874952973,7.02486988426165,6.52059070784675,6.88729124840579,6.87825741668201,7.19095031525175,6.97352158589566,7.10130980209531,5.69985520929666,7.23998213617067
ENSG00000006125,7.36943851544214,6.13952077261196,7.34145648066262,6.44109073953284,7.65665656624332,6.81067205364069,7.34497836972205,6.92232991168602,7.29717827077024,6.67221901185607,7.51672136488086
ENSG00000161203,7.40883332177642,NA,7.30984077252197,7.19765927763812,7.34630757646361,6.64828974275746,6.84502979337013,6.76478852524861,7.08016550685767,6.94510483001858,7.42118569331301
ENSG00000042753,6.79601202280276,7.4175567827856,7.15052878565986,7.48789559300433,6.9800436928294,7.48048179637376,6.91259355229103,7.41430396648465,6.98214497574315,NA,6.98555615705296
ENSG00000132842,6.70276646769512,NA,6.19342630099626,5.6952162718703,6.38412278690856,6.15947197238614,5.51783793853528,NA,6.0289014038574,NA,5.57177905875755
ENSG00000065000,6.72378393696533,5.16742856217064,6.20858201644102,4.84504683180236,6.63169402837265,6.25812402372976,5.76370654898335,5.92066090415862,6.21647813165638,NA,5.02094282611209
ENSG00000185009,6.8954059695978,NA,6.22705747842612,6.54201370033071,6.18750061951536,NA,6.00506561693889,NA,6.05878348360693,NA,6.32967471097065
ENSG00000177879,6.62740682583779,6.99194511560002,6.33268586926892,6.19655333249507,6.58314639230047,NA,6.38909619129665,NA,6.88264810126433,5.78658201750238,6.67520987184245
ENSG00000157823,NA,NA,NA,5.90352416257003,NA,NA,NA,NA,NA,NA,NA
ENSG00000125843,NA,NA,5.40536600265247,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000242802,5.02065126800434,NA,4.8711564150046,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000107282,NA,NA,NA,NA,NA,NA,NA,NA,5.35706932299027,NA,NA
ENSG00000077420,NA,NA,NA,NA,NA,NA,NA,5.47057435651847,NA,NA,NA
ENSG00000132703,8.24286429614071,9.11748925197639,8.70541025747166,8.44546156741265,8.51374632896225,8.54327751779066,8.81534061254918,7.7934113704483,7.91357219741521,8.59587024848243,8.99205874270065
ENSG00000164062,7.03394620299036,6.723180303743,6.68305794378786,7.03312531429918,7.2443017908708,6.75542491929887,7.11859235153174,7.02328939415623,6.84017105756611,6.75959660553462,6.40071721512539
ENSG00000100823,7.69065671959071,6.48715441166493,7.94589231377539,7.55851642437621,7.13781397827515,7.56891966087715,7.6258466337458,6.86461703458974,7.3626664407316,6.54156026795168,7.72136092335611
ENSG00000166181,6.07972377513992,6.60987014820335,6.12745419541195,5.38766497669104,6.6128927316712,6.47068682718963,6.02990204530839,6.21687272168147,6.42243542845146,NA,6.73038319780514
ENSG00000149089,6.20790353038605,6.11787364147881,5.6281831467486,6.20496317030767,6.22884377399872,5.3741068974086,6.65027018905295,5.47796272701645,6.56397275545543,6.22585336885999,6.15222174075141
ENSG00000101474,7.46907055203125,6.53215043890534,7.61676668307686,7.23416870510996,7.97341197043178,7.1357677328742,7.02829529156033,8.01037904034163,7.02475794152397,6.86933454898686,7.44150336717698
ENSG00000118137,7.67099686687202,8.93022039157134,8.51490582438696,8.56279363214192,8.18863066891808,7.98702242464861,8.89600428296712,7.43671706927549,7.62514761911705,8.41187741360666,8.74624351047528
ENSG00000163382,7.2478751096246,7.76803345390098,7.52869226963539,7.51298415524977,7.47423778767857,7.19153078560091,7.67654710762367,6.29102002709641,7.05352899587033,7.66104311568279,7.07840716280831
ENSG00000158874,6.33661981290744,NA,NA,6.62925831869038,NA,NA,7.51293867159652,6.34828663077815,7.33108192730049,7.22405012410608,7.2456300154346
ENSG00000110244,5.65793503047406,7.38567569570892,6.77453136364004,7.58657049121936,NA,7.05511268439565,7.14684277900598,5.64862530909666,6.89721082180814,6.64447017719314,6.87185039257214
ENSG00000084674,7.18087105165054,7.2098878208653,6.4851905639567,5.8264145291354,6.00590137133615,5.6453147001909,5.34541554229339,7.30942975341977,6.74633167374273,6.04306483079551,7.22567107868615
ENSG00000124701,NA,8.23796156000061,NA,NA,NA,NA,NA,NA,NA,7.58168466235839,NA
ENSG00000244509,NA,6.63245508045514,6.38497502881948,NA,6.66222651420562,NA,6.57341793344609,NA,NA,NA,6.30273325750296
ENSG00000184730,NA,NA,NA,NA,NA,NA,NA,NA,6.31235891933482,NA,NA
ENSG00000130208,6.28325598733866,NA,NA,NA,NA,NA,5.96915526039601,7.03782049145418,NA,7.05986807775752,NA
ENSG00000110245,5.65593519115474,NA,NA,5.30296646612192,NA,NA,6.97238204950639,6.76991039741824,NA,6.69441589301544,6.88597236472836
ENSG00000189058,8.32572085801941,8.00761994631462,6.61527450107302,7.82442597103387,6.88809362484431,7.4868525989006,7.82270668979343,7.10247064020386,6.69321563228029,8.05635767623661,8.0537582133652
ENSG00000130203,7.71432137560095,6.76320416084723,7.2367015858788,7.97638103803234,6.32576902781609,6.78320099109098,7.68920320782816,7.33338976712159,7.342164214834,7.07429021953286,7.77350887360597
ENSG00000175336,NA,NA,NA,NA,NA,NA,5.61946181485686,NA,NA,NA,NA
ENSG00000091583,7.37496818629923,7.31505891522555,7.87917999643983,7.67841809200448,7.78935101937074,7.07077611131261,8.14846184733671,6.63256334805892,8.10828937945729,7.43394101043468,7.44943888228202
ENSG00000100342,5.75658286397734,NA,6.25292940933832,5.76011157977993,NA,NA,NA,NA,6.34225036443231,NA,5.58647455803754
ENSG00000128335,6.38057300306689,NA,5.9804361925631,6.39846700883643,5.490746088249,5.97327011844101,NA,6.14161473854427,5.91026191571229,NA,7.24705696542675
ENSG00000128284,NA,NA,NA,NA,5.08339648065158,NA,NA,NA,NA,NA,6.19365619465253
