,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen
ENSG00000116957,6.19692194481946,6.05068711322514,6.06342296202217,NA,5.9443656190944,5.57937712469368,5.74536608933749,5.3706772526612,5.65255063078818,5.48089269469691
ENSG00000154114,5.45709430800385,5.91349078250766,NA,NA,5.7020084881457,NA,6.69091918995045,NA,5.59989687458961,5.5966509831448
ENSG00000145348,NA,5.52166806270944,5.77928700956566,NA,4.89835427804287,NA,5.48690539732852,NA,5.04447052393167,5.81535372296112
ENSG00000183735,6.02787940920721,5.7081237072633,6.05121817341265,NA,6.00418837960745,5.2407984542951,5.08051080673231,6.38288728375373,6.1339983239787,5.87068520364961
ENSG00000177565,NA,6.00810543615655,6.09536794647374,NA,NA,NA,6.27336962019571,NA,6.20324524033974,6.0254002658049
ENSG00000106638,6.04559677186758,5.3896739232571,5.54230681747663,NA,6.07487546987853,5.93918319185943,5.56832574759479,6.32511240262182,6.65201478558807,5.10320221356228
ENSG00000183751,4.76644259229113,NA,6.57601235827772,NA,4.40787127319393,NA,NA,5.09788201459746,5.50981740401674,NA
ENSG00000028839,NA,5.33880826179838,NA,NA,5.51141927980917,NA,NA,NA,NA,NA
ENSG00000136270,6.54641926683519,5.54692775808475,5.93719539811796,6.41639628603893,6.05155452687747,NA,NA,5.43013829648066,6.04030116064961,5.27307094622701
ENSG00000059377,5.92652765122166,5.69867664303196,NA,NA,5.38146988806343,5.71933085600783,NA,6.63574668273459,6.74548448384903,7.41148508324165
ENSG00000165929,NA,NA,NA,NA,NA,NA,NA,NA,6.04972265609139,NA
ENSG00000187735,6.46939487243335,6.38690570673691,6.53113279643133,5.27847097058908,6.88258621966085,6.56427429173468,NA,6.23201719718479,6.47672305267345,6.39502431906603
ENSG00000172465,NA,NA,NA,NA,5.50037264037661,NA,NA,NA,NA,NA
ENSG00000196507,NA,NA,NA,NA,7.01995002128026,NA,NA,NA,NA,NA
ENSG00000133142,5.34838275641792,NA,NA,NA,6.70583833922509,NA,NA,NA,NA,NA
ENSG00000204065,NA,NA,6.54916474898197,NA,5.2759874154718,NA,NA,NA,NA,NA
ENSG00000204071,NA,NA,NA,NA,5.2427667055088,NA,NA,NA,NA,NA
ENSG00000154582,7.45976931596674,7.10506234065634,6.70200494053853,7.24498663559556,7.47631121415227,7.19531706578345,7.50582172213784,7.17857727944441,NA,6.71973951587413
ENSG00000103363,7.39858228933471,6.92029538971874,7.26753295986399,6.803744908722,7.47338621516261,7.16490395285698,7.23764858806456,6.932564076879,6.18038843589217,6.96621026432427
ENSG00000113649,6.20787662159197,5.92213654795477,6.32826625250355,5.43234799985228,6.11844280596817,5.40059233510802,5.66961988096622,6.02611754023652,6.09953507041773,5.09861477441333
ENSG00000141002,5.35061623697583,NA,5.41706154223769,NA,NA,NA,NA,NA,5.353816470331,NA
ENSG00000159450,NA,NA,NA,NA,NA,NA,NA,4.63864238667871,NA,NA
ENSG00000110719,5.26726561976256,NA,NA,NA,5.35031145366081,NA,NA,6.33715090157877,NA,5.5480546274678
ENSG00000134827,NA,6.32390427765989,NA,NA,NA,5.89339316334048,NA,NA,6.14207371353868,5.60179794170195
ENSG00000070814,5.12814068312999,5.14454971829112,5.76073901731508,NA,4.82469909207435,NA,NA,4.55324141206145,4.80122090087709,4.93681286116435
ENSG00000120438,7.25823009044913,6.99541679542403,7.40782354868056,7.02112670314682,6.70308660458503,6.66439130093822,6.36916845282622,7.03362300719478,6.97173120610753,6.16535845501789
ENSG00000119977,NA,NA,4.9052489401492,NA,NA,NA,NA,NA,NA,NA
ENSG00000205356,NA,4.17645762601422,NA,NA,NA,NA,NA,NA,5.15886000820999,NA
ENSG00000099797,6.67498048645775,6.59274336379096,6.57562776253816,6.88055367705362,5.95072153350424,6.26810212854557,6.38097333313447,6.74214663660297,5.93894169881787,NA
ENSG00000166848,5.01686627082897,4.67659911043385,4.8161064317034,NA,5.37139081335808,5.06480023318482,4.88360591784412,NA,NA,5.36749653211952
ENSG00000135269,5.48703933938556,7.58251243783842,7.01062985405559,5.8330081572924,6.17299809408864,6.54567287235376,7.957519889833,6.62888704200589,7.35805722840017,6.79322922610858
ENSG00000088992,6.42249134920997,NA,NA,NA,NA,NA,NA,6.67072916225916,6.76143037045694,NA
ENSG00000136891,NA,NA,5.37196271161267,NA,4.26390398133992,NA,NA,NA,NA,NA
ENSG00000164081,6.65029780726304,5.98852791588147,6.39657107129365,NA,NA,NA,NA,NA,5.43354860958463,5.79157976179204
ENSG00000091513,10.2993573507885,10.631164524861,10.191533574645,9.6816043249156,9.14612910056263,9.88378019811887,9.03270419624236,8.46391295560393,8.50072977088942,8.13078140749507
ENSG00000108064,7.03996902686746,5.51080472021168,NA,7.37195713432895,6.03204987155367,5.741856710135,5.94797213879541,7.02139400979043,5.54324856126224,NA
ENSG00000162851,5.92498702269556,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000114354,6.99211591031516,6.78393930937502,7.39432741911065,6.68512456639691,7.07318101230056,7.21182582016791,5.61613066462981,7.20945943597652,6.96807469708988,6.67118847500585
ENSG00000072274,6.43404168275427,6.70780057561843,6.89178196898614,5.7952956172595,6.39907711110632,6.11593060554821,5.12585979418014,6.87531401046501,6.48655584004701,5.53965842520829
ENSG00000042832,6.90416895310724,NA,5.32655545914238,NA,7.66083098660065,7.94458019566526,6.94613549934547,NA,6.96219866401085,NA
ENSG00000105329,4.43285709699733,NA,NA,NA,NA,NA,NA,NA,NA,6.42843979756995
ENSG00000140682,6.42592530065247,6.75081964436401,5.45287205773703,5.82226634058967,6.24992120553323,5.74065998773852,7.89661670605869,6.26616610684033,6.69872993404379,NA
ENSG00000120708,7.28146517319953,7.46487955064018,7.07345075034047,7.31048687574141,7.17162465464364,7.8952085994247,8.46543084337072,7.05030857214133,7.75015066959894,7.64200089940166
ENSG00000069702,NA,NA,NA,NA,5.89668599794707,NA,NA,NA,NA,NA
ENSG00000135966,5.81077001123436,NA,5.50100693547848,NA,NA,5.22074948762454,NA,5.20821854310679,5.69269465241572,5.50957995785143
ENSG00000198959,5.90225316441389,6.67718558251904,4.74571243617902,6.08211834237643,6.31839248131518,6.57227879387183,7.0676289335995,8.06704066894972,6.23305550035193,7.36203708088964
ENSG00000125780,4.50894697982187,8.3967806560902,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000152291,5.56575339656598,6.38699904318299,6.05967925141521,5.05848092772866,5.32503528825916,NA,5.29448112390635,5.86906417519007,6.00796790798439,5.61030127729126
ENSG00000180176,6.60705807900684,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115970,3.78750298087036,NA,4.72006844198338,NA,NA,NA,NA,4.59336052258317,NA,NA
ENSG00000176946,NA,5.75315548678181,NA,6.10137299595113,NA,5.68806755924525,NA,NA,6.17566909262917,NA
ENSG00000137801,7.01790939589669,6.41189002409048,6.68663928581238,6.78077406497768,6.25805213317055,6.65940080394884,6.62604934236997,6.5918513585458,5.73014240934587,7.70971662604977
ENSG00000186340,5.17266130020153,NA,5.97355139787679,NA,NA,NA,NA,4.47131793553116,NA,NA
ENSG00000169231,NA,6.05352728147722,6.24147124378041,NA,NA,NA,5.51463824122942,NA,5.13605098304976,NA
ENSG00000113296,NA,NA,5.23149729645502,5.93525281399916,NA,6.02001843958497,6.01560592010715,NA,NA,NA
ENSG00000159445,6.1773344555057,5.04059506285032,4.87645304715338,6.15674093709324,5.34313605475982,NA,NA,NA,5.49233883906398,4.8954880249205
ENSG00000130775,NA,NA,NA,NA,NA,5.28965861731454,NA,NA,NA,6.47414703163278
ENSG00000113272,5.27905064819903,5.48878126078217,NA,NA,5.46048231392654,NA,5.56241734734928,NA,NA,NA
ENSG00000185875,6.2568620058964,5.48277833586065,5.43682027729908,6.5848739362114,5.98138280579965,4.71083490064972,5.34305429019469,5.54659750559046,5.99410341023068,NA
ENSG00000079134,NA,NA,NA,5.0722828774753,NA,NA,NA,5.82866577069972,5.28537770535409,NA
ENSG00000125676,4.67085788818931,NA,4.99273693782446,5.09618277487266,4.72317784875882,NA,NA,5.81532626963609,5.13460460449862,5.43724771562268
ENSG00000051596,NA,5.97982132557625,5.5162418738007,NA,5.93772524745539,NA,NA,NA,5.56237400043909,NA
ENSG00000100296,NA,NA,NA,NA,NA,NA,4.77304054526697,5.94074509680654,NA,NA
ENSG00000131652,NA,NA,NA,NA,NA,NA,NA,6.29089474450879,5.31996507922456,6.38851086530437
ENSG00000172009,6.30431815449006,6.89812436321446,6.47155724307489,5.84882595616275,6.44908479613327,6.37430393450299,5.80296190691785,6.4408257955444,6.40885267848965,6.43537528451529
ENSG00000054118,NA,5.95220273647154,NA,NA,4.98272168554425,NA,NA,5.14401469373913,5.69239577994774,4.55346351355283
ENSG00000187720,NA,5.55408490483415,5.75107453798967,NA,NA,NA,NA,NA,NA,NA
ENSG00000005108,NA,NA,NA,4.93390226585127,NA,NA,4.90271491059038,NA,NA,NA
ENSG00000259431,6.13273983826088,6.17474937227681,5.99815479127126,5.67337770456315,6.60794152895486,5.54422115352091,6.69021059207206,NA,NA,NA
ENSG00000066654,6.45414332717459,6.42330546529106,NA,5.76189655416936,6.89559816919627,5.96049416973855,6.67510900138811,5.71026856816358,6.43142595393234,5.96983705073643
ENSG00000154096,6.58752014775127,7.01948320123255,6.49765969886363,7.37380924311347,6.96690964453786,7.66853150825389,7.1999474906139,7.11655362703122,6.81778092702061,6.79078476141126
ENSG00000151500,6.69038216636225,6.51653881175877,6.23006652037119,6.11553821922822,7.19133863566133,6.75077988834796,6.59941201321351,6.31833239387224,6.38474541417848,6.54414300289785
ENSG00000116001,5.64711879178623,5.45621306931528,NA,NA,5.95937958129455,5.41214951069014,6.15447967847235,5.27572290693378,5.69784509393558,NA
ENSG00000151923,6.00715010536668,6.35645881273304,6.19774506056633,NA,6.43902539168095,6.49909113694157,5.93888174158994,6.63068931961795,6.74089154676446,NA
ENSG00000134809,NA,5.97690989672273,6.26516340751567,6.91759580270297,6.44612320514025,NA,6.76309039488016,6.28646975226194,NA,6.08666992254383
ENSG00000132286,NA,NA,5.09365768433991,NA,NA,NA,NA,NA,NA,NA
ENSG00000099800,6.3877278748679,6.74259526307367,6.50446360995295,7.46783531877377,6.75463557788281,6.48602614492705,7.07197249587526,6.64856999663724,NA,6.68988910319868
ENSG00000126768,5.45689718744935,5.43323456844454,NA,6.20167588098197,NA,NA,NA,5.82056746503579,5.38906268270201,NA
ENSG00000075336,NA,NA,NA,5.89910332844402,NA,NA,NA,NA,NA,NA
ENSG00000177370,NA,NA,5.27413908004141,6.15985646315446,NA,NA,NA,5.83542794951599,NA,NA
ENSG00000104980,6.48877626544444,6.3395636246886,6.60250629437118,6.17529949801132,5.77012008727687,NA,6.50936983638812,6.1613234108166,6.50733441017568,5.7537778075267
ENSG00000105197,6.78200654674798,6.11493439924243,6.49410871687169,6.78446439733118,6.48485120174264,NA,6.22327480946417,6.63924817081986,6.45995227635108,NA
ENSG00000126953,6.9824883260118,6.54086384247633,6.03195658265301,7.17778895686046,6.78945296114625,6.48568592204878,6.52357682091236,6.53222292884175,NA,6.10354588749848
ENSG00000150779,NA,5.86878481098169,6.06134116295305,6.67736097140093,NA,6.42128934386104,6.1192615095827,5.98284051868458,NA,6.3189256591674
ENSG00000100575,NA,6.38671897364497,6.39628660836691,7.12385880988294,6.87276359072749,6.71997077381155,7.01278312516447,6.84197094409165,NA,6.58909009958981
ENSG00000113845,5.61693739533024,5.8592871939864,4.79634694305641,6.55415148459536,5.95665831535083,NA,5.44849642983852,5.3044463287481,4.87207688020059,NA
ENSG00000102265,5.83181860254934,6.12784082673759,7.5836577146508,NA,6.29386481269446,6.55714724798555,6.51969349814958,5.75203290780295,6.41893303866075,NA
ENSG00000035862,NA,5.83085983294392,6.6005163786867,NA,6.34897137841167,5.95617659786943,5.80186648741148,NA,5.70095205402181,NA
ENSG00000100234,NA,NA,5.31218571188157,NA,NA,NA,NA,NA,NA,NA
ENSG00000142910,NA,NA,NA,5.58262447771949,NA,NA,6.35191439337433,NA,NA,NA
ENSG00000143155,6.35579621350297,6.7011171756926,6.65154949069327,NA,7.12850681202038,6.42883779303745,6.94774823237457,6.84088864630554,6.50790352311031,6.32738260060475
ENSG00000137221,NA,4.37416555151845,NA,NA,4.51886341816244,NA,NA,NA,NA,NA
ENSG00000104067,6.03056734092792,5.94248157181074,7.0248305247006,5.91991866504142,5.45049968496864,5.67290301567996,5.37956694455541,5.49682332907262,5.46729966635304,5.05387040614856
ENSG00000119139,4.586801023972,6.09490579589781,6.46330232226858,6.28287060538183,5.90422544670789,5.75572230071183,5.25305441858424,5.42527622082297,6.46058694610821,4.54520612012922
ENSG00000105289,NA,NA,NA,4.12910221120874,NA,NA,NA,4.95087330118747,5.53866002747855,NA
ENSG00000166548,6.31211385845269,5.76495292864138,6.03871682946479,6.12071695476756,5.91389127365117,6.21918059113194,6.27971832871295,6.03677475752025,5.95221170970683,NA
ENSG00000163931,8.40640390980783,8.2301327929393,8.43711318668838,7.9886056341454,8.16329153601685,8.41858783665565,8.20539540781974,8.23225241413303,8.18825821993719,8.61834551406744
ENSG00000140950,NA,5.99236533770304,5.79907648046434,NA,6.23786086923994,NA,5.97043736479923,NA,5.48108642025037,NA
ENSG00000137076,7.65761987795167,7.95508850880863,7.8609029057714,7.54316103997715,7.48559482917791,7.8358468166707,8.37243954197663,7.63760004247796,7.86614483777102,8.35857889100523
ENSG00000171914,5.97588654552677,5.37632300494636,5.99966839069895,5.96872205937927,6.38662594996091,6.14762580027244,6.07122524543427,5.45158108567716,6.24017831444003,5.64727472295393
ENSG00000137462,NA,NA,NA,NA,NA,NA,NA,5.81222692030432,NA,NA
ENSG00000164342,5.14977317755967,NA,NA,NA,NA,NA,NA,5.57837592492098,NA,NA
ENSG00000169908,NA,6.41083119914853,NA,NA,NA,NA,6.44476417652996,NA,NA,NA
ENSG00000149809,7.04296907339318,5.59535052899617,6.02671503390234,6.47952488989373,6.11339809270153,NA,6.09006621125686,NA,NA,NA
ENSG00000125304,4.39082916870015,6.153308963352,5.77707894536825,NA,NA,5.67302586778734,5.65673617818287,5.99170403927596,6.44614832414737,NA
ENSG00000077147,NA,6.25216470055003,5.60131189613975,NA,5.96509288278771,5.80719511098401,6.0656915414041,6.55975360282294,6.97153952385085,NA
ENSG00000101337,NA,5.57034002330824,5.02795914139327,5.20254252029555,NA,NA,NA,6.39349065725428,5.60459044345311,NA
ENSG00000198498,NA,NA,NA,NA,6.8299299946666,NA,NA,NA,NA,NA
ENSG00000232112,6.40735690748595,7.46561996942567,7.4077512566318,6.97897686801322,8.29419956777474,7.45893606135953,7.49488094577862,6.60921538165942,NA,7.68738853172264
ENSG00000139644,6.19454209144204,6.44692320861946,NA,5.99886818313993,5.62092323237035,NA,NA,NA,6.34742507795571,NA
ENSG00000143183,5.90322025579717,6.20646378545402,5.95696319344107,6.56735390252032,6.02398970777176,NA,6.03594316481152,7.29559459958994,5.99570222037001,6.1034521852114
ENSG00000099203,NA,6.06307085042542,6.58037446451403,6.82854188469548,6.73882499702522,NA,6.13521404943775,6.28551989039598,5.79318963814162,NA
ENSG00000170348,6.80263007659096,7.08127747675763,7.22180690220117,7.49213199135481,7.44683017987216,7.34706071122675,7.14132518927953,7.79558221144034,7.04843965816596,6.65747706611251
ENSG00000086598,6.58875336642826,6.70722056440989,6.6558855639644,6.94599979878945,7.08046726246292,6.57515053008589,6.75603064677267,7.24542087963464,6.76059603864129,6.03640125821171
ENSG00000166557,NA,6.19095097641416,6.15060218316782,NA,5.36067044964929,NA,NA,NA,5.59133134972143,NA
ENSG00000158604,6.12231419796881,6.56625186472557,6.52935148312222,6.72899945159015,6.93742098648706,6.4002241563081,6.33580049630418,6.83011824775559,6.20736392828897,NA
ENSG00000117500,5.24966298736061,6.32263437034704,6.29284165104284,6.70120965910078,6.46859766881098,NA,5.85955474906829,6.60210636281529,5.99019065614561,NA
ENSG00000134970,6.10717603906604,6.1844162228443,5.11535876149934,5.82580211741871,6.85778294893595,6.42598342747422,6.26201916155977,7.09462441739718,6.2745016333798,5.42587521942244
ENSG00000100580,6.05219358043347,NA,5.32728119455057,NA,NA,NA,NA,NA,5.26428519495388,5.84869167262694
ENSG00000184840,6.58879814482571,6.83797991537649,6.88235083855243,6.85864335020528,6.92974434857979,7.16202908220383,6.67681022038473,7.57098557926238,6.87447130926692,6.08718910309807
ENSG00000106460,6.77447316911874,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000110108,7.0633708935857,7.193472021583,7.32686041574027,7.0284110601553,7.38682876178971,7.38831713140033,7.42744674432805,7.2472096414029,7.20912036266252,7.81885078318193
ENSG00000178307,NA,NA,NA,6.68551624508057,5.92173238963256,NA,6.40572464027925,6.46783632554393,5.77255791771896,NA
ENSG00000152558,NA,NA,6.56946067067011,NA,6.48100503420709,NA,6.39131301257135,6.08454666114379,NA,NA
ENSG00000171202,5.61268851331978,5.64747431592668,5.78414104895772,6.73473596256179,5.77495301573135,NA,NA,6.62307990002216,5.7506674704273,NA
ENSG00000111843,6.38722960620053,NA,6.26425890618507,7.32858911712559,7.48991279130747,6.50621922514611,7.88503142879975,7.26557537795545,NA,6.19445582048266
ENSG00000011638,5.65836441568707,NA,5.10857295817796,NA,NA,NA,NA,5.89247018780567,NA,NA
ENSG00000134851,NA,5.80161868361416,NA,NA,NA,NA,NA,6.12740099844335,5.67638242499837,NA
ENSG00000174695,5.78313860480378,NA,NA,6.40764440769614,6.3497818082363,5.60760772437504,6.68462809457395,7.15711039936822,NA,NA
ENSG00000215717,NA,NA,NA,NA,NA,NA,5.86433026274261,5.41146778631461,NA,NA
ENSG00000184584,NA,5.91924859148788,NA,NA,6.10370052431805,NA,NA,6.81380577377738,NA,5.80704562661294
ENSG00000139291,NA,6.42776769006467,NA,5.71214725415592,NA,NA,NA,6.1577489504583,NA,NA
ENSG00000170088,5.43354583057662,NA,5.53744458136666,6.43453140074819,5.65876895633361,NA,NA,5.82789935344614,NA,NA
ENSG00000244045,5.19007945394151,5.47266832163058,5.54362188616163,NA,NA,NA,NA,NA,NA,NA
ENSG00000135048,NA,NA,5.20188780563828,4.07218548346888,NA,4.74586368428414,NA,5.65448042280184,5.60320470516261,5.5571496089926
ENSG00000105518,6.98096185381413,6.64129571019871,6.7212174939287,7.46652120553052,6.66489740382257,6.80841994796067,6.99811305577404,7.16912402685526,6.9859456803221,6.37713390069087
ENSG00000119777,5.34332980307761,4.92524871407224,4.78158581534297,NA,NA,5.92230103334579,NA,5.49779043552218,6.83690194893968,NA
ENSG00000089063,NA,NA,NA,NA,6.2317606962777,NA,NA,NA,NA,NA
ENSG00000205084,NA,NA,NA,NA,5.78796874179984,NA,5.81729686678106,NA,NA,NA
ENSG00000106771,5.67417196659387,5.97881917592534,5.66743555833805,5.46943824391863,5.33524684231788,NA,6.40507562006134,5.55616725706624,3.94959801344024,NA
ENSG00000205544,NA,NA,NA,7.84475872479495,NA,NA,7.06194131903174,7.13578728471367,NA,NA
ENSG00000134825,6.22569687165065,6.55438652579687,6.67351578039629,6.47868526762757,7.14424331785102,6.9493782117705,7.15617212591077,7.0334000388835,NA,6.15092745842606
ENSG00000151135,6.54091731425884,NA,5.70978623668408,NA,6.3884478558058,NA,5.57036649882867,NA,NA,NA
ENSG00000112697,NA,NA,NA,NA,NA,NA,NA,5.91102735064779,NA,NA
ENSG00000109133,6.41970798135444,6.76787472708044,6.54904291992419,6.86020135898618,6.67753111582108,6.73456244640256,6.28810963111613,7.03682217619632,6.40110730996067,6.53369110210582
ENSG00000126950,NA,6.073395016869,NA,NA,5.75417168712956,NA,5.86443202268729,NA,NA,NA
ENSG00000088726,NA,6.52069163845558,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163900,5.44210332193146,5.68869348103282,6.395667567151,NA,NA,NA,NA,5.79442377341157,NA,NA
ENSG00000166471,5.29510507280981,5.96358304853577,NA,5.63592839208202,5.368354759564,NA,5.36250294492501,6.47699557160643,5.86531803393856,NA
ENSG00000170876,6.47813342810052,6.39694031060311,6.86255510352023,NA,7.4069301392208,6.41012455200573,7.36735054002394,6.99736029585706,6.24935569066256,6.19864073032428
ENSG00000147027,NA,NA,4.61437036786374,NA,NA,NA,6.45302854526944,NA,NA,NA
ENSG00000165782,NA,NA,NA,5.42341617898535,NA,NA,NA,5.71484832205815,NA,NA
ENSG00000196187,6.86846221980857,NA,NA,6.86917741452067,NA,NA,NA,6.19425613576131,4.79944643397829,NA
ENSG00000164983,5.33385014510255,5.96628994077847,5.53467365291969,5.98678344996032,NA,5.43299908972798,NA,5.50561186723308,5.33225253567901,NA
ENSG00000167904,5.67056125160529,5.06383753018248,NA,NA,5.38611173570777,NA,6.01751737801369,NA,NA,NA
ENSG00000175606,6.41020341708945,5.94224775190636,5.80849698739162,6.47573374037087,5.73929956035103,NA,NA,5.78952616811434,5.85514130726591,NA
ENSG00000103978,NA,NA,5.83211744112653,NA,NA,6.75435956781583,NA,NA,NA,6.23971398062799
ENSG00000109084,6.74230870011607,5.75888125837198,7.54239520188826,NA,6.17599567244955,6.75693903987687,NA,6.28184939606502,6.61106681863246,NA
ENSG00000144747,NA,4.00087753557011,4.56453370905928,NA,NA,NA,NA,NA,4.78571348169791,NA
ENSG00000185973,5.89526228059453,NA,4.83094119827454,NA,6.38094952885528,4.76386989892108,6.21017958711063,5.01291588363424,6.29356522493044,5.44990842801223
ENSG00000136842,5.95911774507831,5.16904471249602,NA,NA,NA,NA,6.13812237328958,NA,NA,NA
ENSG00000128872,NA,NA,NA,NA,NA,5.24221843415674,NA,NA,NA,NA
ENSG00000138594,6.22957946266564,6.83578556326151,6.42947844140612,6.79117597977286,6.5083237818972,7.19462278534139,NA,6.86139160533355,6.70736786850935,7.05974803479443
ENSG00000120802,6.99335509582828,7.47818742986127,7.31981231615147,6.47198680218211,7.99229391707106,7.4123823811721,7.35898212331907,7.01358336164453,6.92512626649525,6.93397482108796
ENSG00000034510,NA,7.77985107196803,8.08768111780745,6.50684290237261,8.51426108787922,8.01184237709035,7.54656264397309,7.89256567184953,NA,8.49415383745946
ENSG00000205542,NA,8.20462129977797,7.30548235926562,7.48758982163666,9.13238544720995,8.39504592747475,8.80489171793039,NA,NA,8.8274161575732
ENSG00000139324,NA,5.82074300962338,5.38007745180158,NA,5.2743442126864,NA,NA,6.4713760493806,4.97645806008576,NA
ENSG00000164897,NA,5.56572653335424,NA,NA,NA,NA,NA,6.41175674547079,5.23498309384515,NA
ENSG00000139921,7.07051809701987,7.0451299017335,7.03574733132004,6.25759352222872,7.06015699300975,6.36638803835179,6.92937801120172,7.24080120483198,6.96302063569689,7.14614070989509
ENSG00000213593,5.45710946741819,5.95895038089553,NA,NA,5.65714707478763,NA,NA,NA,5.53919993653391,NA
ENSG00000166479,5.69024039353112,6.60575234945716,5.83882305270065,NA,NA,NA,6.23931129051137,6.44059713744167,6.498820880972,6.35970582596055
ENSG00000125827,6.31245240715244,5.94855553915486,7.09987150801957,NA,6.8231575498427,6.28709727910968,7.12472511258827,5.98877743252557,6.68351871253005,6.71030402235267
ENSG00000041982,5.77600342861234,6.74679315835046,7.03042522436228,6.6603498745278,NA,6.88238374676621,7.03199500596652,6.80252290980651,6.59468654910861,7.15300549071128
ENSG00000185215,5.98603684175889,6.46139436815779,NA,NA,6.10262513236158,6.81596254165932,NA,NA,6.59052075488173,6.89958277967581
ENSG00000145779,NA,6.89151569016811,NA,NA,6.22964988131702,6.70170972738785,6.9213206594892,6.12795660824847,6.00930571629844,6.86340650518744
ENSG00000163154,5.64971445700151,5.50412177482076,NA,NA,5.81294616256519,NA,NA,5.6913223795761,4.89838851837088,6.20883188802633
ENSG00000183578,NA,6.08697114947535,NA,NA,6.10338909047042,NA,6.23023274088777,NA,NA,6.19427845917957
ENSG00000145901,NA,NA,NA,6.39113803865601,NA,NA,NA,NA,NA,NA
ENSG00000149115,5.4704545944726,6.10631091641322,6.21963825193903,NA,5.29703461593181,NA,3.81583896132012,4.72694115791987,5.62512680391676,5.127335893279
ENSG00000083312,6.76731173868997,7.11485145154787,7.19797950808575,6.59074236794166,6.97087292324241,6.85065393319365,7.15159167125504,6.8263966619612,7.14752851776639,6.44471469177729
ENSG00000105576,5.76273856572835,6.00243006619449,6.61980237514376,5.43764962029163,6.34552122936473,6.10526587836227,6.64526002438569,5.31040785329549,5.8798086214058,5.42688506889842
ENSG00000064419,6.18089968676623,6.28536208044878,6.44081381791614,5.85815731705031,6.23355359136944,4.8533222177282,6.70062114554772,5.73224258134117,6.38510066530823,NA
ENSG00000079308,8.82640064760957,8.49922019986945,7.59894733862728,7.78369666141104,8.13776677116307,8.06113076845681,8.60838760299707,6.43976463710164,7.04671131644148,6.77463368641268
ENSG00000136205,4.87940556961082,NA,5.17936275464975,NA,6.25254412165618,5.54067045488389,4.78059296143769,4.8032000913311,4.45671475590213,6.59098507241974
ENSG00000078902,6.94783547897526,6.71860001393343,6.57630671207508,7.37683839973102,6.60760017274303,7.00263622514089,6.56560099112324,6.6511769142872,6.40268736668614,7.01426681299746
ENSG00000100284,7.07403342021176,6.67336507243525,6.16806511201534,6.23308014218718,6.11746367529391,6.30679473604391,6.18774816380525,6.05562332902484,5.95909247503548,6.41596498648001
ENSG00000141198,NA,NA,NA,6.47792056349566,NA,NA,NA,NA,5.8381027543166,NA
ENSG00000175662,NA,6.14119323150705,NA,5.50142079336796,NA,5.33935892152446,5.88540323552934,NA,5.00478287876674,5.17911541840938
ENSG00000173726,NA,5.76633836365429,NA,6.76756102275068,NA,NA,NA,6.32811304868101,NA,NA
ENSG00000100216,6.11819856804504,6.16435629364741,NA,6.35296269202155,6.24627462117991,5.48685668052456,6.22360867955409,5.86887807556636,5.76093868221866,NA
ENSG00000025772,6.53986614715641,5.83683857978973,6.57686216994924,5.97890442825126,6.51485541166252,NA,NA,6.03274640097373,5.59853226167102,5.73231309567792
ENSG00000130204,5.38212515222532,6.19234118822484,NA,NA,6.01255692115626,NA,6.35143946484803,6.7840072871496,5.3445431549967,NA
ENSG00000175768,NA,5.37787452718371,NA,NA,6.78463357309992,NA,6.05362988502196,NA,NA,NA
ENSG00000214736,NA,NA,NA,NA,NA,NA,6.17410873900195,NA,NA,NA
ENSG00000154174,6.28203268560538,6.88819532935691,6.74232370320023,7.11676619068131,6.19492821569993,5.87613435777102,6.65283398688153,6.96386037508021,6.91339197821371,6.06968593208686
ENSG00000198900,NA,4.70959148323631,5.42120503377161,5.3390147116946,5.9443656190944,NA,4.77362618615196,6.57330477090948,5.49164476361821,NA
ENSG00000077097,NA,4.52112016500536,5.48187849336499,6.13952797423313,5.96021069800065,5.06222103042129,5.31394566176754,6.19877893768171,5.70633808233576,6.05586170477204
ENSG00000100038,NA,5.21379130916431,NA,NA,NA,NA,NA,NA,5.27350795524757,5.04115046678325
ENSG00000136827,6.5587205674526,NA,6.48967117592886,NA,5.70845029473699,6.21934122753603,6.13396684764945,5.72074597459551,5.82337751988795,6.21814219160192
ENSG00000143337,5.13732245610034,6.22690657131937,5.13876648996758,5.79689587403283,6.21292858147703,6.51637966617357,6.13191987986318,6.5039797524107,6.13965901286206,6.8095357339257
ENSG00000169905,5.57761816344397,4.78864690260447,5.30899069347507,NA,NA,NA,NA,NA,5.34418563070612,NA
ENSG00000136816,5.59793639364174,5.55378307424767,5.73171024896674,NA,NA,NA,NA,NA,5.59480524747188,5.87098940806593
ENSG00000160404,5.65395500482748,NA,4.70210284281169,NA,NA,NA,NA,NA,5.13911189475257,NA
ENSG00000186283,NA,NA,NA,NA,NA,NA,5.70868133371948,NA,NA,NA
ENSG00000067369,5.05246307748333,4.08308973653986,5.09820350118127,NA,4.31661648271145,NA,NA,NA,NA,NA
